track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
1wHJ3n8ERZljmfGXc1PRbe,35,0.671,0.00016,0.12,-18.003,0.0378,0.486,2005
39Xdcux5VHtwBtkKeU9Apr,40,0.469,0,0.965,-10.006,0.947,0.273,2010
4fpAxDV1fhSHMotzyKkFhz,35,0.526,0.347,0.103,-13.514,0.028,0.162,2017
2PIGvb6Qdl9PQXmnqhbCaQ,43,0.606,0,0.123,-11.715,0.137,0.589,1961
6gagcVd6zuEScDrwDZ3O9J,35,0.268,0,0.117,-8.12,0.0343,0.407,2012
5fyAyaATYirkgFxYx3E0LL,42,0.603,0.897,0.135,-12.607,0.0282,0.487,2010
2Jhx81CSHw8xWwBqRM2mZR,44,0.702,5.34E-06,0.108,-9.73,0.0403,0.246,2017
6osFf87BM0y0AFd5nSRjzr,33,0.299,0,0.0556,-21.751,0.0452,0.251,1997
3bSCmmrIRMYyl9BLH8zLMm,33,0.417,0.00133,0.232,-10.211,0.0476,0.515,2017
1xx51TVDxKGv9XAAFc7gzd,37,0.434,1.93E-05,0.14,-12.985,0.0321,0.432,1974
4fnMcxme0xLpT5jFhKz7vz,50,0.446,7.08E-06,0.133,-10.83,0.0367,0.132,2004
0IOD5hnqciUCvv7wBCuxpK,37,0.603,0,0.953,-7.257,0.912,0.468,2009
2GTQ3iVNLw90PLPVUdPE4t,46,0.183,0.939,0.151,-18.076,0.0318,0.0831,2018
207eqIrkUGqJq52p2mjvjw,45,0.529,0.0224,0.0935,-16.365,0.032,0.271,2017
3kC4q0x7s8gNt7XoMhHTD9,37,0.597,0,0.932,-8.668,0.894,0.855,2009
6rcDnUdlrXGWw2eTxVRobs,36,0.722,1.24E-05,0.18,-10.727,0.0267,0.636,2012
4brZr6Pwl0pMFfExfK3viL,39,0.668,0,0.487,-9.375,0.915,0.577,2014
3OzFq5rnNeXtu4VCOBPToz,15,0.292,0.848,0.116,-13.218,0.0419,0.143,2012
7kvRLCxTBWILHWiWRvgipl,45,0.651,0.00112,0.0807,-17.966,0.0536,0.436,2002
0Rhl31nc6W2Kpa758hLXN6,43,0.314,0.389,0.0869,-13.815,0.0305,0.11,2016
5iapKOIZCuR8hWP0Nu5oce,37,0.527,0,0.812,-8.335,0.949,0.729,2009
36uIXVbBZYTPaWgxUYupoK,18,0.558,1.40E-06,0.0965,-6.368,0.224,0.113,2018
0H5dnOYw1mgdk7yhqpoVJh,45,0.707,0.388,0.153,-12.738,0.14,0.516,1980
60FxYQ1slByKamo9qvCejg,38,0.49,0.000357,0.884,-12.54,0.0475,0.545,2018
7rG5lITWVpPqawLTu6lPzK,23,0.529,0,0.31,-11.717,0.03,0.255,1964
4FheqoJZqIR8qZnaTo7716,35,0.223,2.91E-06,0.498,-10.744,0.0317,0.103,2012
0JIx11Ysmmmy0VnV0KwP19,39,0.367,0.0255,0.195,-16.807,0.0324,0.124,2009
0QCvok3TPhk7JhQF0gYmBw,44,0.189,0.918,0.12,-18.483,0.0362,0.0976,1993
1e2ShXB96jVtJfd3KemRXn,48,0.486,0,0.093,-8.182,0.0301,0.336,2018
6p9BIGPqQ7uhTy2PT3mQg0,35,0.578,0.00953,0.0922,-16.039,0.0389,0.569,2019
66iRadfmhQJCkJvWmUKwNT,43,0.064,0.95,0.111,-22.401,0.0472,0.0522,2001
0za6HhjZw6LwCIDdBl92Vm,49,0.199,0.724,0.192,-20.582,0.0465,0.0397,2012
60ZYLVPmSNY9r0Uquaivvs,49,0.287,0.871,0.077,-17.012,0.0404,0.186,2000
6PtZaHjsx2Pnk3x9O92bB2,48,0.45,0.854,0.0734,-18.862,0.0361,0.189,1997
6ar3x1gVqkABR1x6zQI9yH,42,0.569,2.83E-05,0.0815,-19.617,0.0348,0.382,1975
3Do95RPMT01nDcD3h4wskq,44,0.322,1.26E-06,0.119,-9.665,0.0282,0.199,2016
62z6G2WEjCWN4wnR0Omtof,37,0.526,0,0.709,-7.123,0.893,0.674,2009
6rIZjyhuEcssaOg0l2idd3,39,0.596,0.00212,0.105,-12.298,0.0402,0.615,2014
6WGqzKN1NKo3Vyxaf4oDyK,15,0.84,0.342,0.0948,-7.238,0.0284,0.77,2019
72Qj5tYqqYCT303FQebTSl,26,0.0787,0.75,0.114,-29.025,0.0473,0.0381,2013
5n368tNF47S70THlmpaGLf,49,0.388,3.83E-06,0.117,-6.301,0.0528,0.167,2016
4JTtujwbXovRLPyHDoTHwR,37,0.613,0,0.931,-7.583,0.919,0.664,2009
7xu9XwOp7daR429z9KxrEc,41,0.35,0.000642,0.832,-8.937,0.957,0.316,2012
1GfXRWcCxijFPbR5hYNh5q,51,0.386,0,0.0959,-10.189,0.0332,0.152,2016
0HFu4LUT4kKxwIPFnS7UGz,46,0.614,0.000332,0.104,-13.027,0.0289,0.483,1975
4jxFPxTcL1UF89OU9t8P58,43,0.372,0.0148,0.254,-17.245,0.0359,0.497,2013
3Dxuooqtp5zcpIEdJCDJBN,43,0.489,0,0.156,-13.882,0.0428,0.796,1964
2ziWXUmQLrXTiYjCg2fZ2t,28,0.517,0,0.0945,-8.282,0.148,0.813,1957
5iKgIKzy7iBEBqwJQP8mwP,34,0.543,0,0.128,-19.696,0.0407,0.145,1982
4RoGlS3TB6u8uXAFG4rHLY,41,0.567,0,0.0972,-9.881,0.0269,0.422,2016
77dmvB30VrxEJOaNduzPhB,47,0.188,0.898,0.107,-21.332,0.0403,0.0383,2006
4ygdy4dVdycreRQB95DhhS,37,0.536,0,0.966,-8.972,0.941,0.6,2009
2ddznUWfrjiPS0cYGGf2jy,46,0.531,0,0.0803,-13.731,0.0348,0.344,1961
35LKy2VxStGr6hRme7ENlL,28,0.543,0.00207,0.106,-11.725,0.0296,0.202,2014
1ifsv7WKvbXQ5fn8TurGpT,29,0.272,0.848,0.351,-19.434,0.0378,0.18,2013
4lB2MOjtdJWSSsHYpo07EM,38,0.512,0,0.109,-12.737,0.0414,0.243,2009
2FKbisOVZcinq7VtYUFD4H,47,0.56,0.000329,0.257,-12.621,0.0341,0.148,2007
3N0bNnLuIKWGk9klxxUdwz,22,0.236,0.000295,0.128,-14.479,0.0323,0.162,1995
0dYaZeUGUgjmRnjyvR1RWg,40,0.33,0.919,0.111,-13.1,0.0395,0.225,2000
5qWXXF3On2xUfVu1ND1NLN,52,0.506,2.35E-06,0.0652,-12.184,0.0443,0.665,1935
4ur0Fd4coSwWtP8MWpkjR9,45,0.39,0.000608,0.0832,-14.448,0.0544,0.16,1962
6xUx9zbReQRiskjcAGlQlw,40,0.667,0.0323,0.135,-11.247,0.0301,0.709,1974
2Kf7dwNBp8pUNE8iOpg5oT,51,0.521,1.25E-06,0.114,-13.697,0.197,0.688,1996
2zpLwNc2i0CAQoYfP9ki0u,40,0.643,0.000595,0.106,-12.097,0.034,0.239,2017
5OokYDHFAJceLdDuPmtvZ7,37,0.649,0.926,0.111,-11.497,0.0378,0.233,2017
0fzHYp3K1F1JKyQJM3Xy21,47,0.749,0.791,0.15,-7.605,0.0382,0.914,2018
1oDAFTOXZGSQedBa6hXGhT,51,0.312,0.811,0.179,-33.727,0.0353,0.0681,2010
1l8u27rMG73xi00ssZ9Ksv,42,0.769,8.75E-06,0.406,-15.159,0.403,0.473,1997
3o4kEG4w3grr36bWyeZxK0,32,0.292,1.94E-06,0.095,-14.422,0.034,0.229,1956
60Rvgly3lLXctiaiMOOZlx,44,0.507,7.11E-05,0.288,-19.953,0.0336,0.455,1971
06c5mZyiTC81gCaQ05sCIG,43,0.139,0.325,0.0943,-22.048,0.0397,0.0758,2015
42og107RMzQPsQUIJBSUbD,44,0.503,0,0.111,-18.811,0.0458,0.371,1995
6sq4TaSR25jVNc72iwBcJz,14,0.512,0.000391,0.11,-16.852,0.0456,0.2,2010
7gsRz9Ru7gYUJrLUzviZDf,36,0.7,0,0.768,-5.086,0.94,0.311,2014
0edcIivBZdNI25kJ1ccjCr,38,0.663,0.00039,0.319,-14.65,0.0495,0.452,2017
1x9mP6x7YvKeduQmP3v045,33,0.245,0.94,0.113,-16.268,0.0458,0.0394,2017
3jyF9eNYpI3vxJWHzcZPIv,41,0.452,6.44E-06,0.109,-12.619,0.0527,0.409,2015
2eKwjJkBUaeaGq5GA1wTwc,50,0.383,0,0.0778,-15.854,0.0673,0.237,1965
0FATZ2QVe7Ocl19vS1I8OK,28,0.544,0.73,0.0969,-17.293,0.0536,0.633,1993
51JJuDBT4n2bgVasYgkBjD,45,0.369,3.39E-05,0.118,-14.907,0.0482,0.354,2013
5Vee1AyyMWfCZVadNab8Lo,13,0.553,0,0.0795,-8.434,0.0408,0.34,2019
03f2e7WrN33uwicte4iZb7,39,0.738,0,0.0815,-14.758,0.105,0.8,1997
