track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
5nmgJzylu3HeVUfvzUAQ6f,23,0.22,0.275,0.113,-12.94,0.0446,0.074,2008
1ffNJA7ktrzF5Ery0deakl,23,0.581,0.0256,0.127,-10.952,0.034,0.162,2003
2CTSOXs15sVrcvnksdLyD8,23,0.583,0,0.834,-11.093,0.938,0.35,2004
7LofXAFiIAdOOZOYErqMhr,23,0.262,0.835,0.116,-24.384,0.0377,0.108,2013
1MavyfnbAqc50cuj6s4hqF,23,0.242,0.928,0.114,-30.111,0.0538,0.0326,1989
3b605LvKl9a6ZtwrKn50xU,23,0.283,0.0216,0.111,-16.937,0.0412,0.0377,2003
7EfMF6CJzM1JGEGQC9DFJ7,23,0.148,0.939,0.105,-25.272,0.0415,0.032,2018
1SC1isE8WyjWV9WizZhJnb,23,0.265,0.876,0.125,-21.253,0.0364,0.0302,1989
0ADmj3r1bSVKQL07cUCxQu,23,0.388,0.873,0.111,-19.812,0.0331,0.394,1968
6ev30J3yU3JfFEGhOlvb9V,23,0.321,0.61,0.082,-26.886,0.0648,0.363,1990
3cDjkleibJLC0fobHS9YUo,23,0.203,0.891,0.0854,-36.514,0.0427,0.0589,1981
0KgdDUsFMItlMyPcxjaLqT,23,0.326,0.0659,0.98,-6.186,0.0636,0.421,2005
7mVsQRR27CMObKAtqBfJa2,23,0.171,0,0.137,-5.409,0.188,0.495,2011
10h8HlpqUJtJpCBXpX3Fmo,23,0.329,0,0.283,-4.272,0.124,0.668,2010
72NtWjQ2ReoeJRVYZj3j3J,23,0.604,0.126,0.118,-6.696,0.0309,0.251,2011
7HdYSWHbyB8cGkTjwLPHU7,23,0.425,0.00712,0.332,-3.619,0.0631,0.434,2004
6sEFf0V4oJ0PU9LYAtP90o,23,0.509,0.000636,0.183,-6.035,0.0277,0.745,1998
2WLKJKmPMowsRUXnjECNmS,23,0.341,2.53E-06,0.287,-4.309,0.142,0.205,2012
4pFrTE6sgK8rMsim7Dsu8p,23,0.575,0.873,0.209,-7.085,0.0338,0.133,2007
5sLdiwwREMJdaCWIoqnJt2,23,0.269,0.369,0.0972,-10.024,0.0684,0.23,1983
1xudJJT6xGjQF5ZWky7Y8J,23,0.413,5.07E-05,0.0877,-6.488,0.135,0.417,1993
7IPCVoi09OhyoQVK5kHPDt,23,0.572,0.014,0.18,-2.266,0.0617,0.195,2005
1x6meX8gIwEEvNgEyrspOh,23,0.602,8.45E-06,0.0783,-5.002,0.0507,0.68,2012
0B364GBiXZXYMPJqnqKE6M,23,0.363,2.80E-06,0.0887,-4.884,0.097,0.318,2016
6qgmlODilqAFRmFhNazr0h,23,0.655,0.000289,0.85,-8.175,0.194,0.682,1998
4NZew1J7T2OzI1QxBEW5ss,23,0.545,6.87E-05,0.127,-3.49,0.0376,0.607,1999
7MU6iJb1kznpfOaKqRjxJs,23,0.467,0.000259,0.306,-3.131,0.148,0.696,2017
0ozk8lopccsGceb3doRngm,23,0.447,0.000116,0.187,-5.074,0.124,0.356,2004
0zI7NjzC25Wdn9rTAkZjuy,23,0.476,0.0092,0.427,-7.256,0.19,0.325,1998
3BJslRPcPvDosBqfxyUOtd,24,0.761,0,0.175,-7.795,0.28,0.741,1999
6Gpvu1P5YZDNfdk07OL4PT,24,0.644,0,0.271,-5.917,0.0946,0.548,2014
3bYXnwj8M5zaFWzvnxfx5b,24,0.61,0.00233,0.132,-8.113,0.0311,0.551,1977
0nplosKGfDDiCBo3Kiz0fT,24,0.574,0.0385,0.138,-16.848,0.0432,0.281,2000
3ZJTE2mkF419J8Ztsht9wB,24,0.286,0.00156,0.68,-6.648,0.0512,0.73,1997
6FS9g7nomKnCMGPwYlbaZX,24,0.613,0.0282,0.103,-12.241,0.0268,0.81,2014
1gp7gmKD04fgJ8NynIVBSd,24,0.741,4.79E-05,0.318,-6.372,0.166,0.794,2004
0nORptIh3WnyVEkcYcQJRo,24,0.419,0.157,0.058,-14.512,0.0607,0.366,1972
4DUGmGyGuYUc8rc0TjR90I,24,0.734,0,0.264,-7.313,0.0768,0.839,2017
1W5notTNkApwcnfgN5YnRG,24,0.768,2.74E-05,0.0897,-6.056,0.0507,0.966,2006
2C2YKIezOBmf0a9yL3dlSP,24,0.61,9.84E-06,0.948,-18.198,0.727,0.488,1993
2hIADaRHdZXGGPVTRIyKlA,24,0.625,0.000298,0.117,-6.018,0.188,0.466,2015
1eA91DZsDdUEUvbGK45Wvs,24,0.622,0,0.144,-2.422,0.0442,0.671,2006
5GfZabwEaxAu8d8inQZ1LY,24,0.573,0,0.168,-4.077,0.0339,0.621,2013
3L8FrRMimlHRgoQABRiTq9,24,0.452,0.0327,0.134,-6.667,0.317,0.423,2014
41LxC6ra0YdKK9XYapvo2j,24,0.611,0,0.186,-6.512,0.039,0.574,2014
2r11qxp2AS3D6u0c2PHsZp,24,0.437,0,0.232,-14.806,0.0296,0.166,1998
