track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
0LazQXMAtsg4c6Uk9S9DRk,18,0.55,0.000555,0.0888,-4.805,0.0335,0.177,2002
5Vn18HH6IiZErg7ERt4BbB,18,0.369,0,0.249,-4.257,0.158,0.346,2015
0wJI6tUkPWztzaiyQNo4cO,18,0.484,0.000102,0.0629,-6.886,0.0754,0.512,2000
52JuaLM0j7XzkcBgVq3SsQ,18,0.423,0.024,0.132,-8.233,0.0311,0.196,2002
4Adn45zTWpuqEW0QNa68rT,18,0.248,0.00266,0.355,-5.424,0.199,0.0739,2013
78aoPswjV4ezOwsfThZvrF,18,0.31,1.76E-06,0.329,-3.585,0.203,0.575,2005
6cOfiUbUHzcvvxUPSH10xB,18,0.343,0,0.285,-3.948,0.0629,0.665,2013
7tNJBp8WufZCOMALdT60D1,18,0.274,1.25E-06,0.253,-4.486,0.0832,0.314,2013
386V4p2BlhdQIzFkR5qzlP,18,0.681,0.0242,0.269,-2.132,0.143,0.38,2015
7qaAVTCfMyPa8AgESiTMtk,18,0.622,0,0.0865,-5.184,0.029,0.659,2017
4Ns6PSuiim9GeI1PSEW9Lu,18,0.637,0,0.335,-4.911,0.119,0.854,2009
4mPgcSaauQh0MEDnDZypuz,18,0.234,0.00308,0.214,-5.04,0.124,0.444,1994
0Qel71ESRR3UKoZt0Qk0ul,18,0.705,0.0293,0.683,-5.3,0.114,0.589,2013
2HAwgwYRygFtIuspQNTIdF,18,0.55,0.000254,0.599,-13.374,0.128,0.822,2008
4QBrXtbIyMPj2LoUYBfYJf,18,0.649,0.683,0.283,-8.899,0.0702,0.528,2011
1b0tIYjLaTQP1JUAszUkPq,18,0.379,0.0027,0.0949,-4.668,0.0911,0.63,1998
2MO8MpkagZaZVjoc7COMGx,18,0.422,0.0393,0.695,-4.975,0.0459,0.29,2012
3qXHVKp3LcSK52cy6ohXn2,18,0.584,3.18E-05,0.178,-4.983,0.0685,0.849,1999
49sCHr4c4dGV7fYjnri7td,18,0.522,0,0.465,-4.629,0.0497,0.483,2014
3d1bHYZfKlicjyoxx00tVG,18,0.56,0.0025,0.0562,-8.285,0.0454,0.91,1998
5tWEG1yT5rRI0VWx7RbIwn,18,0.247,0,0.55,-4.106,0.127,0.533,2011
7mZPWDhx8WcAcfkVzKNYk6,18,0.768,1.49E-06,0.0849,-8.935,0.307,0.72,2015
6xZ7sxXnrL1al5LUbZsGKq,18,0.688,0,0.306,-7.455,0.061,0.565,2009
5kaXDdJcpVEqQxy6KWqj9U,18,0.613,1.14E-06,0.0969,-4.766,0.0365,0.685,2015
12FjqNa0v9JORMdQQrRCh5,18,0.59,1.84E-06,0.165,-4.484,0.188,0.93,2017
0V7f4aeM17j8Dr80g6DdyR,18,0.511,1.13E-05,0.421,-5.455,0.0982,0.719,2009
5hYIe47GIEBv9nZlYu0nYl,18,0.8,0,0.365,-5.853,0.0321,0.781,2015
1RpreMtNPffBOWbbqMqyLO,18,0.406,4.39E-06,0.0831,-3.57,0.079,0.433,2010
4rhkR043cBzsFw179QIqgs,18,0.563,0.00924,0.0477,-4.407,0.069,0.788,2006
6xsQkMXMsr7fTb2di4KxvN,18,0.846,0.0557,0.673,-5.754,0.0672,0.803,2009
6ZXA2t6fnTwPJv6nSa1TDi,18,0.673,0.000643,0.492,-10.243,0.0325,0.369,2019
75bqsvCAcvUZnQ6PigGzBR,18,0.797,5.37E-05,0.0307,-7.481,0.25,0.846,2015
3fQKYVRSVHZwYCDJ6P664T,18,0.64,0,0.265,-4.963,0.256,0.651,2011
6E4RJAMtDlSwVP5lRRLt0d,18,0.582,0,0.137,-4.029,0.279,0.557,2012
7DfJViNWLr19h2hMcu50T4,18,0.784,0,0.314,-5.053,0.0987,0.671,2018
423eOE5aQh90ZEBVsg8sDc,18,0.727,0.000161,0.097,-4.168,0.0551,0.526,2007
30bMUhXTd8ziYLgG9sGzRh,18,0.486,0,0.0944,-8.32,0.317,0.52,2001
7D9tf6Wfcsc1zsQwsoEgmO,18,0.721,0,0.0946,-6.849,0.119,0.575,2015
64VZRducWkDFO6NpAVMM5Y,18,0.444,0.888,0.287,-13.046,0.0973,0.266,2017
0EZC62B3GYLCMThpQMonKO,18,0.544,0,0.348,-10.574,0.328,0.573,2014
5vyficUSpqg3tKysRp7isj,18,0.865,0.839,0.0525,-12.384,0.312,0.847,1992
5N8on0AFqNHqTTwNOk6hS4,18,0.535,0,0.387,-5.894,0.15,0.358,2013
