track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
0Y2B0EA7ysU7ohWf1stpDM,28,0.435,0.273,0.359,-11.588,0.0358,0.264,1984
3vyMBZGviN08dfQ6X3reQh,28,0.494,0,0.667,-12.801,0.917,0.169,2011
2yOvvPs4Tn1rcNfsNgpuKL,28,0.54,0.278,0.313,-14.069,0.0519,0.449,1999
2iQgRH0HssgEMrX8k0dnsN,28,0.429,0.394,0.349,-18.607,0.0377,0.521,1999
6wSBP8eKrsr2Oidr2o7exT,28,0.633,0.000866,0.139,-8.851,0.0376,0.738,2004
5owlEvNBCJTFGuyZKBauF8,28,0.386,0,0.115,-10.229,0.0509,0.574,2014
2WN0MmK8aZBcCdX1FPIdII,28,0.637,0,0.817,-15.339,0.938,0.644,2001
3f0KdYGcBHbBzpXP0jjK3Z,28,0.523,0.621,0.104,-11.741,0.041,0.532,1997
7mSr5J5gNkZtZrv7mKhTvz,28,0.197,0.821,0.338,-16.158,0.0411,0.0312,2015
46UVOp5pnAasev0rak9ta7,28,0.469,0.00261,0.23,-5.952,0.0539,0.646,1956
2B6ZP9SEO2xKxEYwhWffxw,28,0.0765,0.32,0.352,-27.102,0.0355,0.0337,2003
24ElzwieciquuJ34MyLDaR,28,0.536,0,0.752,-9.047,0.942,0.157,2007
15P1RiKDwFLCHTbtDoqWxJ,28,0.628,0,0.89,-11.465,0.935,0.122,2006
29FOKjOlq0uvg9bs9dDzHx,28,0.425,0,0.29,-18.773,0.24,0.394,1976
6WrFxpHC8M3tSJIJkdB2Qp,28,0.509,0.14,0.155,-12.674,0.0513,0.0656,1999
6ND043moKMngCsSoERREWk,28,0.669,0,0.248,-13.57,0.0525,0.777,1954
70u1Q4jxawZcx4trwFairt,28,0.202,0.0116,0.112,-6.814,0.034,0.0623,2005
59ki0jwoRmezRzNpd0fQwK,28,0.239,0.876,0.124,-24.88,0.0366,0.313,2001
0hkwNfHKMTy1q2upxgHENJ,28,0.135,0.904,0.097,-21.803,0.0631,0.0334,1994
6yZJSFssYaZld3zXEfS7hY,28,0.574,0,0.933,-12.798,0.928,0.587,2015
5RDErKu7CMGEwDMHQF6Zps,28,0.416,2.62E-05,0.183,-11.08,0.0274,0.313,1991
4Vi2qAQRVtW2xf6TpkQvfW,28,0.328,0.85,0.103,-22.245,0.0344,0.573,1999
7jv1AVobXUhqCjLFKWvzp8,28,0.16,0.815,0.124,-10.553,0.0363,0.0665,1999
5ZJOcRafWEIVSXfJnCPBNc,28,0.423,0.00254,0.348,-17.674,0.0634,0.441,2003
3cEFQApTjBswGWDriRXDnx,28,0.388,0.805,0.11,-24.138,0.0389,0.0629,1992
5kO7SqxzNdeP1Nz1jHtjy7,28,0.343,0.85,0.113,-31.005,0.0346,0.105,1999
5A6922cH3gIq6YQ4yXg756,28,0.565,0.217,0.0838,-12.244,0.0516,0.665,1997
6wwDU685Eu6d6SGQ3dGg9c,28,0.602,0,0.736,-15.382,0.949,0.555,2004
5hECfdcz7nIqwEynZE7QsI,28,0.125,0.893,0.117,-27.25,0.0435,0.0393,2011
2yvT2QkVAcGReCECx7lNBz,28,0.415,0.973,0.12,-21.697,0.0472,0.22,2017
5SFZK94rtOTDNtuZPS4WJ8,28,0.0838,0.947,0.086,-25.129,0.0435,0.0639,2002
2kAGZYhdvdLx8wyAucH9D9,28,0.444,0.000211,0.232,-19.26,0.17,0.0694,1977
2TcSvDu5AcJcophBQKN1FK,28,0.535,0.936,0.132,-23.054,0.0492,0.65,2017
1eDyjavZ317am4Jc1wup4W,28,0.273,0.925,0.153,-22.567,0.0376,0.244,1991
7Cb44iSpT0L3oOd1bpLb2c,28,0.186,0.858,0.114,-23.551,0.0406,0.038,2004
7v6wRCSOzdFtwg4HLdKjga,28,0.215,0.823,0.121,-9.622,0.0373,0.0367,2000
6nPyNtrzxD449lC98QsBce,28,0.231,0.977,0.142,-33.762,0.0354,0.0694,1967
2pRbJXa20we7J78TQgpE1s,28,0.429,8.96E-05,0.337,-14.964,0.0619,0.373,1977
3bQAoAuhhIinrbPaaCqu80,28,0.614,0.000133,0.11,-14.491,0.124,0.478,1937
4bFVSHcI8wpIY4qBskfMcx,28,0.265,0.76,0.0891,-23.884,0.049,0.041,2008
