track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
22ezG4TLriKvDDoND7022m,29,0.785,1.51E-06,0.13,-15.15,0.056,0.897,1983
6J6fOJ5NNyWMCYLR71qCnM,29,0.467,0,0.101,-5.989,0.0372,0.335,2017
6A2eHaFTvKBFDu0uteb0Kp,29,0.349,0,0.509,-4.176,0.0638,0.81,1963
7k5av5sKePQfO6IYC1rUCF,29,0.567,2.42E-05,0.186,-6.693,0.0258,0.317,1998
0CQWL50GPBdeuNZ0VtGLe8,29,0.529,0,0.106,-9.568,0.0306,0.0976,2015
4i4zp0U58PhvXm6STYiL5m,29,0.289,0.857,0.19,-13.378,0.16,0.15,2018
5dDil5UO6UBiMZyfBW36ds,29,0.773,0.000752,0.0957,-8.611,0.0515,0.307,2016
77JKU5Y2oFsWRWewqONPX1,29,0.301,3.08E-05,0.0965,-8.226,0.0365,0.0837,2018
16sa7c9Ou2nQDfDxmCh3XG,29,0.428,0,0.0482,-10.242,0.0413,0.695,1964
2rmmIFrgpMWzKAXWOpAkpa,29,0.647,1.72E-06,0.115,-9.677,0.0377,0.335,2017
2yv0prWlbhdQ7J6DT1GfqN,29,0.537,0.659,0.0742,-8.273,0.164,0.772,2018
76DHU2uQZUGjNXyQUnX4Ln,29,0.44,0,0.724,-6.394,0.0393,0.706,1963
6wwoAPM9IgBj3QphVwRwRK,29,0.48,0.0122,0.0938,-8.59,0.354,0.0735,2017
6wpa7wxXfnzuzh21DdEGXC,29,0.352,0,0.105,-6.768,0.0384,0.274,2019
1YH1jFRJoul33eBS2GC95Z,29,0.586,0.104,0.0904,-7.883,0.0588,0.341,2018
3LvmyZfhC2Jn11wqbmn5Fj,29,0.407,0,0.133,-7.032,0.0329,0.272,2018
10aVXQp4e82KM5PBUMCTHN,29,0.761,0.00452,0.0877,-14.584,0.0502,0.253,2018
5ryS3hk6ADDMUf6GdxAEfN,29,0.441,0.844,0.0509,-21.849,0.0329,0.191,2013
35UWvlbsmgszfUWllYv68B,29,0.433,0,0.108,-8.336,0.036,0.34,2017
60a85FktnArcSaomLRc2C9,29,0.391,1.73E-06,0.115,-9.4,0.0359,0.363,2019
3MaVKErdlCeJXf7g1V2qbK,29,0.565,0.665,0.118,-20.55,0.0415,0.618,1997
6QNVjMjTwWrm6Gusm99jGj,29,0.538,2.46E-05,0.761,-11.806,0.899,0.0369,2015
3f4IpVpRtA6wzlpyZ5kDSj,29,0.768,9.32E-05,0.249,-10.384,0.0984,0.357,2018
5WUPhrLv23lMtTuWtmh2z5,29,0.198,0.855,0.0674,-28.631,0.0428,0.0392,2018
2yicMdVzgnKU9FcDNPeETf,29,0.168,0.902,0.148,-21.836,0.0365,0.189,1990
6jUj5sqC0BH7xwbezIgvLS,29,0.398,0.105,0.115,-19.584,0.0438,0.247,1976
2FbfSaGWh2FFSp4jOueNod,29,0.209,0.00261,0.105,-12.049,0.0381,0.0965,2006
5xYVHmVtojdvh3V9kNnybG,29,0.36,0.906,0.146,-25.674,0.0597,0.616,2018
4etRc4Nbn7RzPbYeEfkj7d,29,0.371,3.08E-05,0.148,-7.102,0.0301,0.516,2016
46oLDxqTyZVNNtjeJqV9bI,29,0.338,0.323,0.117,-22.511,0.0514,0.0423,2018
2UGOZJshGTuY2gILdSaCVf,29,0.484,0.881,0.112,-22.186,0.0674,0.596,2018
27GIVG5D7pGrLs7eDZiHJ8,29,0.208,0.952,0.0801,-29.521,0.0318,0.05,1990
5Sg6F9X6FUWo4DukSvZ9ro,29,0.324,0.896,0.0883,-18.341,0.0566,0.071,2015
4eA47JWOmi2aHAOAcDxpLc,29,0.343,2.08E-06,0.314,-4.287,0.124,0.577,2006
3hUYgg6p0bK4sQF0eD0WLp,29,0.489,0,0.335,-5.02,0.0295,0.354,2017
1HXkhm3VgTwqtHUDzKT3GY,29,0.676,0,0.362,-8.351,0.0655,0.312,2018
4hWg1FRRVNzxitHvP02zAb,29,0.709,0.797,0.127,-8.613,0.04,0.272,2018
60Q718m8tSh1FtprYoiFXT,29,0.496,0.0852,0.0992,-7.546,0.0328,0.055,2019
0qMbanesLAELxhCG3EZVVe,29,0.342,0.0403,0.164,-1.823,0.25,0.103,2018
