track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
5k02Wjsu2MdpF3c9VFQD0k,61,0.545,0,0.0523,-6.092,0.0453,0.602,2017
3adeqciqrsp6PQqR0hGDC7,56,0.63,6.83E-06,0.232,-4.497,0.0279,0.491,2012
0t2QiRkpag0fAgs9zuCPlH,58,0.642,0.825,0.215,-4.142,0.0417,0.548,2012
63ZKUKbwb6Zozlk8LJCiPB,46,0.691,0,0.112,-3.506,0.131,0.398,2013
4tEnwJD6qaFF9B7AEZYtof,47,0.718,0.000117,0.192,-4.803,0.0436,0.523,2017
4Dq75eGDLZGM9EGP0XHbo2,59,0.473,0,0.184,-4.297,0.0446,0.41,2011
6lOsjTvgGL08uRf2nKrSed,52,0.628,0.0336,0.0494,-3.739,0.0771,0.453,2013
2rk4s5NBhtHhhJIfjoaWES,50,0.638,1.37E-05,0.119,-4.5,0.0319,0.412,2017
4hLQfgtzEyxme6w5GiwAEy,2,0.367,0.00979,0.0658,-8.134,0.0317,0.401,1975
2HSg1bU4ZmlVbhyYZ8YdyE,38,0.647,0.00016,0.136,-5.765,0.0433,0.785,2018
5YY6Z7YnjGOPxYy8ooZmLC,45,0.439,0,0.2,-4.253,0.0751,0.567,2018
4sK96UnGx3NjBaqvfTG2dm,59,0.579,0,0.113,-4.16,0.0452,0.284,2011
424CeunXfmLn6GupRFoiwv,50,0.578,0,0.162,-5.129,0.0315,0.144,2017
4yudcsfUzMEr7xcCXkE0TW,33,0.684,0.817,0.0809,-10.495,0.0343,0.422,2019
69DXEorCMxRNzWf4ozCP1S,29,0.793,0.00368,0.107,-4.959,0.0445,0.275,2018
2X42KFgnOSaxOHMG0nDOdj,55,0.416,0,0.113,-4.298,0.0787,0.523,2011
0p98yNxI5QkD1CKoOAC3Ye,33,0.579,0.000625,0.208,-5.77,0.0318,0.0999,2018
2BwmbZnTS8RCH8upxgwmsy,41,0.816,1.81E-05,0.106,-8.652,0.0969,0.357,2018
7nQC28WpPX2IDZJ9PafNB6,46,0.932,0,0.0878,-8.665,0.421,0.196,2017
7vcO2LxMCfbhnvncdD8kba,56,0.629,0.0204,0.0851,-9.581,0.0481,0.713,2016
0cMjaVjMi6VPn1mkWPGKka,42,0.663,0.00601,0.423,-6.683,0.061,0.188,2018
7nuBN1pCPvpOFBn6CZ4bun,52,0.746,0,0.286,-4.754,0.0442,0.333,2016
