track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
4KyJQKAFvEH4F52qSMuwIF,49,0.196,0.917,0.106,-34.255,0.0442,0.053,1986
0kas95RruYRVqrOb07rgkh,49,0.557,0,0.116,-5.624,0.14,0.675,2019
2U3LJfQB0ALLxC7Yy0QW7l,49,0.833,1.41E-06,0.161,-4.905,0.195,0.377,2019
1q7auenB1HtlxmJJbWCDFL,49,0.767,2.52E-06,0.0996,-4.011,0.0492,0.519,2018
2jaaONYdaOUk8hhhIRIp4A,49,0.704,0,0.579,-6.652,0.059,0.55,2018
022k1qYIMWV20yW7tjiBv5,49,0.7,0.0491,0.121,-7.206,0.0458,0.614,2017
0n22yqkitWec0PV6tibWEO,49,0.68,0.000174,0.0705,-7.108,0.27,0.864,2018
5xi2SXmF3A5AIsuGXiUIZu,50,0.737,0.000382,0.0821,-5.31,0.0895,0.655,2018
6HEIBHUirx1J0JkUD24szt,50,0.8,0.000111,0.105,-13.1,0.407,0.213,2016
2nlqFOnSp8TAqzi7KYnrRC,50,0.449,0.0289,0.126,-6.565,0.0393,0.321,2018
2Ul7yRZaxGcWCzQg7m632Z,50,0.76,1.49E-05,0.149,-3.449,0.124,0.559,2018
6YXxeDNipkeI0kV6v7QD91,50,0.877,0,0.0813,-10.981,0.476,0.184,2018
1zDwQIp3BgbH9dSmYtPBDH,50,0.783,0,0.11,-7.008,0.358,0.389,2018
62PDM93qqC4xSfQMV48MRF,50,0.465,0.02,0.286,-6.331,0.237,0.39,2018
50wkDxcIfamIajKwmgp0iB,50,0.843,0,0.374,-7.714,0.464,0.427,2018
2zIAPysksDdMAiG33qH6kW,50,0.743,0,0.128,-6.66,0.1,0.835,2018
5H0NU2sHWUnWCcZyYlX46X,50,0.792,6.39E-06,0.107,-7.038,0.34,0.084,2018
5foPGlyY3O4uSrFGhfUKGW,50,0.694,0,0.0832,-6.686,0.396,0.684,2019
6WlxcZKpEV6Bwe9InoVhMp,50,0.884,2.38E-06,0.182,-6.847,0.299,0.313,2018
2ppse4DOEFlzaW7Xu3U76r,50,0.561,0,0.121,-5.376,0.452,0.458,2018
6Sd27EbAI0YVvIKhCJKGac,50,0.666,0,0.242,-5.196,0.182,0.635,2019
5kJEUjZUh1xPRUHQc8hEnq,50,0.553,0,0.0915,-9.757,0.224,0.772,2017
3PdgIdRXJjgxfOr7slldel,50,0.678,0,0.106,-4.694,0.312,0.675,2018
38QUqCz132DT89ej2Jro1s,50,0.96,1.73E-05,0.123,-3.13,0.219,0.363,2018
2j0TnrVUhRav9s9MzDLaOv,50,0.479,0.144,0.0948,-12.611,0.0311,0.148,2016
7BbyWKteSctTKe696qf7fw,50,0.622,6.87E-06,0.523,-4.088,0.0651,0.81,2006
1xhXtjqbFiNgLfqHMGo9lW,50,0.717,0,0.112,-7.035,0.0441,0.71,2018
53hNIcq8OLj9OUNvQ4ulFM,50,0.754,7.92E-06,0.108,-2.453,0.039,0.613,2019
6FiuZPzrZkHNHrvXZvcDz5,50,0.721,0,0.0981,-8.568,0.0409,0.186,2019
2XEvc65HtqQBkvgCTlINm3,50,0.871,1.36E-06,0.0448,-5.19,0.174,0.592,2018
5v6RTnnPQPEj2ciqpZewtc,50,0.476,0.000236,0.112,-7.432,0.154,0.234,2017
5K59YTZ8u12zJbvrpOFLgS,50,0.655,7.59E-05,0.149,-8.841,0.0585,0.219,2018
6aWiGv6hPG0o3ri7QHNs8t,50,0.557,0.000225,0.325,-4.045,0.0499,0.173,2016
01TreyTchXP0J1Mn6wcVHt,50,0.956,0,0.104,-6.41,0.0822,0.127,2018
2MuOQdl7uyEteKYCQtG4XE,50,0.317,0,0.0554,-3.798,0.132,0.352,2018
1fPYcrgm9wODvukYw46vcg,50,0.671,1.55E-06,0.0855,-6.284,0.0526,0.336,2019
24qOlCdUSSU6ungmY6fZmi,50,0.659,0,0.0889,-8.16,0.032,0.392,2018
7itsqu4pC7fp3ytIiiLvrX,50,0.742,0,0.0964,-12.603,0.18,0.437,2018
6tdXwKHDPaz5GMeaZNkkni,50,0.558,1.90E-06,0.144,-5.733,0.0378,0.283,2016
6QOVWoZUD3IEszbfO46mYW,50,0.708,0.87,0.0843,-19.536,0.144,0.451,2018
1jyj2mL9cplsZwXrtJCEFm,50,0.761,0,0.0771,-5.19,0.0394,0.967,2018
2aR4gdgyCgacqHGqUZ91YS,50,0.878,0.000423,0.107,-8.695,0.496,0.425,2019
4OM80av4JHAVE1vkDJCMVI,50,0.591,0,0.296,-1.321,0.118,0.86,2018
3G2O60rq5a77GEIwK1mVmh,50,0.577,1.33E-06,0.124,-6.084,0.0395,0.174,2018
6lZe9DbvrcHZ3Ot2O9BPRc,50,0.744,0,0.107,-6.291,0.0551,0.652,2018
0SvxydoxEEkXt9aMAqTfpB,50,0.689,0,0.141,-4.632,0.0676,0.389,2018
0F7FlaQBiyNkV8iakTocsW,50,0.813,7.42E-06,0.112,-6.555,0.211,0.165,2019
0lsbbaa7nj7LtUXVdk0BQe,50,0.505,2.78E-06,0.111,-7.586,0.39,0.381,2017
6JhJ3Qiw7sWE74MmSTbwkK,50,0.675,0.00856,0.112,-4.982,0.0821,0.844,2018
33npucdtC2uQou2OM2KmRQ,50,0.61,0,0.064,-4.012,0.0693,0.523,2018
6mdMz0aTPcP4xPz4DOsp0W,50,0.753,0,0.0694,-5.835,0.0826,0.534,2018
4ejTiGZJNOkc3RM6RUITJi,50,0.714,0,0.181,-5.194,0.053,0.577,2019
1wkHhcUnVOMhLtA79dQaQx,50,0.692,0,0.236,-7.124,0.0487,0.827,2019
7EB2UpfRbS4QVjZQlKLi3Z,50,0.638,0,0.487,-6.579,0.159,0.446,2019
4AHIgOApMmqVfpvc1hxK6x,51,0.409,0.0275,0.101,-11.461,0.0329,0.08,2018
78dhp5G3n3KbA2ThlSkl2b,51,0.668,0,0.184,-5.321,0.0362,0.394,2018
6UXVFOpFv2WQSs3RF4OC8E,51,0.613,0.0788,0.108,-12.808,0.0366,0.533,2018
27i7Afdxq40V7qCqHnRTt6,51,0.618,0.00921,0.0742,-5.154,0.0385,0.0907,2018
5I9ToLsF7Rrt9PZ71uk0Qq,51,0.791,0,0.232,-5.604,0.0775,0.0951,2018
6lTLgWznUomxzmQpkqGPdF,51,0.774,0,0.133,-6.45,0.042,0.183,2018
75ld9n7watXCD0nHnE931J,51,0.296,0,0.805,-7.148,0.451,0.367,2018
3djWN7th03XZtmF5s3C1Lv,51,0.721,0.000136,0.361,-4.114,0.252,0.501,2018
7Dd1v8u05vTL3py8d1a5ZA,51,0.512,0.0242,0.0856,-4.946,0.0409,0.609,2019
0ZeAEOI1A33pYLNbSS4VFQ,51,0.904,0,0.108,-6.186,0.103,0.555,2018
3A3l8eWpxuwZJUGcURmseN,51,0.874,3.38E-06,0.0733,-10.743,0.122,0.33,2017
5eFfsbjSouG8qOpg9ZqDl6,51,0.624,0,0.132,-6.006,0.0469,0.392,2018
4VXejnj5WgM6H72ct2fSgQ,51,0.723,0,0.171,-3.022,0.106,0.812,2016
0JITWDB1tVUH2VUXmVtYpL,51,0.693,0.00278,0.214,-7.297,0.0321,0.447,2017
3etxMncvnemdyJlDVBuIat,51,0.697,2.42E-06,0.704,-5.204,0.22,0.85,2017
1LpVOoC6yTrcJVxdCMGicj,51,0.645,0,0.134,-3.715,0.32,0.721,2018
72SJOOWEKvpEubRZpxxfiv,51,0.786,0,0.197,-7.733,0.0308,0.893,2018
1Wc1SQwiThvSu9dMc5opth,51,0.886,0,0.169,-11.199,0.792,0.322,2018
271DlfuaXEJfsvowRuzYuj,51,0.797,0.00201,0.845,-9.217,0.0501,0.646,2018
4q8f3Ls32PcXE8Ks4V1ufx,51,0.398,0.922,0.0897,-29.481,0.0666,0.0804,2002
2fpDrL2Vpee0JnM6AoUFvl,51,0.486,0,0.078,-6.231,0.0323,0.178,2017
2lvOt6VAufWlstrqutilVb,51,0.51,0,0.436,-4.913,0.0675,0.318,2018
7fwcAd0OkMVK3q184Psy0y,51,0.307,0,0.171,-3.37,0.0967,0.2,2018
04yv0dtqVm9u745efIuxbZ,51,0.964,0,0.0874,-7.604,0.191,0.551,2018
5ocuRCDSWiUMZcWI4Utd9g,51,0.709,0.000323,0.387,-7.49,0.0714,0.613,2019
5StM7ktQ5TIstPckmRbWWH,51,0.955,1.19E-06,0.135,-10.34,0.216,0.314,2018
3zxiTHxE4MxwuYf8aLQ9ax,51,0.874,0,0.279,-5.997,0.383,0.231,2018
3Ij7tqW9jVJ41dG06MZkFU,51,0.586,0,0.0861,-5.474,0.148,0.316,2018
4JNV7HMbKr28YZiUvQTfIy,51,0.674,0,0.0527,-2.324,0.135,0.838,2018
5Y0VZ9KaZMRgQ8uLCtCmbm,51,0.638,0,0.139,-5.184,0.034,0.726,2017
68Dn0JWMUBcc7iq7CAeWZ9,51,0.9,0,0.0964,-6.505,0.241,0.21,2019
0t8zIi7cwdADvWmkIWE1sp,51,0.76,0.0814,0.101,-7.966,0.0354,0.598,2017
5yU3w1RzMZpSWytWAU9iyN,51,0.811,0,0.128,-6.957,0.0916,0.899,2019
0bIBXi8kSiEkJhlCgg286I,51,0.725,0,0.0914,-7.863,0.0334,0.613,2018
1mHIjeVtibN5H9PrxfqtD5,51,0.814,0,0.13,-6.441,0.0805,0.781,2005
5NbmeIxqXL0MCT5VQDj5eZ,51,0.839,0.00202,0.0917,-6.345,0.167,0.442,2018
6cPnE82DKBLd7sg02ZNg8K,51,0.766,0,0.0618,-5.877,0.163,0.331,2018
5HbTUbKSPeNh75aKSW66OF,51,0.51,0.133,0.166,-5.782,0.0744,0.151,2017
2HIAaSwG4TIXiQr4alxXYk,51,0.856,0,0.103,-6.51,0.374,0.112,2018
5kUMB8d7Xa6X7VNe8qTY9k,51,0.522,0,0.365,-2.982,0.0344,0.256,2018
5jnZUl6PwWB0Maze4kDJfC,51,0.563,1.53E-06,0.355,-4.428,0.0319,0.67,2018
7wjprvfscpUNacftNovfQO,51,0.685,5.62E-06,0.136,-4.673,0.0864,0.302,2019
7IZ7S595rr4Q3E1Zga1Jev,51,0.607,0,0.105,-4.793,0.172,0.219,2018
595Sl1FDWMXRUktv5LO2gD,51,0.713,0,0.58,-5.25,0.288,0.742,2018
4DfxFGwreu9BquiLRClwh8,51,0.653,0.0011,0.163,-5.385,0.0345,0.347,2017
1gR8SPZg0pDh2F0Ridi3e1,51,0.799,0,0.198,-6.85,0.0922,0.533,2018
7sB2rmolvEt77KFPCraSNc,51,0.914,0,0.126,-5.467,0.302,0.806,2018
5u03lOJPE3Xxen9jqRChLP,51,0.782,2.11E-06,0.112,-7.955,0.046,0.199,2018
4dxzf0bWuBb0AYs25VNL3y,51,0.571,0,0.113,-8.276,0.0499,0.451,2015
4mOPVJGfWXH0wPFA6xeRDz,51,0.714,1.56E-06,0.11,-5.69,0.0653,0.366,2018
5SzhkC3NGjcIq6Brs8pSj1,51,0.769,0,0.12,-10.934,0.0988,0.482,2018
2nwCO1PqpvyoFIvq3Vrj8N,51,0.74,1.11E-06,0.0965,-11.996,0.0824,0.387,1966
1MzaBCyq0TX0ScxSmG6Cd1,51,0.565,2.17E-05,0.381,-9.137,0.0342,0.139,2017
3K1FNPp9ADkE4ouWez9du2,51,0.582,0,0.378,-5.45,0.0385,0.593,2017
7gq9Mo03Zr417T2C5sgR03,51,0.597,0,0.336,-3.219,0.04,0.575,2019
3PMsgFdVtCeTgjzE8X9TTs,51,0.782,0.00689,0.182,-7.752,0.226,0.448,2018
11QvWp3CsEPd0YLE6xKGyx,51,0.814,0,0.0954,-4.826,0.259,0.461,2018
2IQB5iBapo0Y37Yc0PtIZc,51,0.651,0,0.151,-3.377,0.054,0.673,2017
5ZkPBld8QqfUkS6aJG40yj,51,0.714,0.000141,0.081,-5.307,0.0274,0.781,2018
1kgw52pWfmHsXP0eAmduLg,51,0.708,0,0.117,-5.825,0.0348,0.618,2018
1PWFyfV7yYhlxHZX2g25wS,51,0.514,0.0204,0.295,-6.554,0.0719,0.382,2019
6zTKuNMEU3svBn65L6u88M,51,0.768,2.67E-05,0.136,-8.991,0.0403,0.757,2018
61TklWcG8PbT5hvUTzwLaY,51,0.858,2.07E-06,0.121,-4.919,0.241,0.653,2018
0UNeNA0dcfUMsGxvLwf2p3,51,0.821,0,0.411,-5.169,0.229,0.23,2018
0nssGbqC6ZSMx0OliWCkHk,51,0.76,8.21E-05,0.321,-3.913,0.0639,0.948,2008
3PTMcrpi5tbHzc8xxOZ8lG,51,0.605,0,0.0786,-4.684,0.0616,0.489,2018
3o8bovLXjsxsFBTXajm1VA,51,0.704,0,0.107,-3.209,0.0468,0.533,2018
2jHDXNIbElEsxxPQ0EVspA,51,0.688,0,0.447,-6.394,0.0851,0.211,2017
5AgTL2WmiCvoObA8fpncKs,51,0.665,0,0.107,-5.153,0.113,0.839,2017
2Un9MGFwpGdGU9yl9KOvXx,51,0.585,0,0.195,-4.751,0.0419,0.349,2018
2RmH5VLkfdILc6wTK1LWkH,51,0.614,2.64E-06,0.142,-6.986,0.0516,0.258,2016
7gIbckZg2u07UCx5GH1cyX,51,0.655,0,0.124,-10.831,0.0295,0.379,2018
33NEAJosK5zyLY2D4OG7AE,51,0.735,0,0.33,-7.647,0.0469,0.239,2018
5oeKHrUHPT4lUKrDRVlWNp,51,0.753,0,0.189,-6.157,0.0865,0.272,2018
3GgdEZJy5bxm2ZjC90ibDC,52,0.58,0.0122,0.193,-10.02,0.0332,0.56,2018
0K08V3QlZporxrJf8FIZ8M,52,0.647,0,0.298,-6.895,0.0296,0.505,2019
4hTpxQ2ddv12Owtz2GnOAz,52,0.434,0,0.0991,-7.789,0.0507,0.298,2015
2ZbvTTHaZIYu9XhnRO44mr,52,0.595,0,0.12,-8.122,0.276,0.33,2018
29kTB4MswijKn2UOEqBQ8O,52,0.525,0,0.146,-9.063,0.0355,0.165,2018
6bMrfP9V5s5fgL3Z02tcES,52,0.691,0.000508,0.115,-13.252,0.0576,0.69,1994
1o0yFkUycTAWIIWFOlhDcV,52,0.505,0.00359,0.0996,-10.423,0.03,0.34,2018
2muJzxNCRL7M2QeCmjPubU,52,0.618,0.0327,0.0544,-3.249,0.0542,0.673,2019
7oopoWQa0jicMSf9SFtxMK,52,0.567,0,0.264,-5.33,0.29,0.272,2018
7oCFai1AxaGrmsZh55eEBK,52,0.68,0,0.105,-4.217,0.0379,0.212,2016
6yMiMpRVMjSKUN4ClxU9i8,52,0.665,0.839,0.0381,-2.112,0.26,0.135,2018
3lPj2nA1lIrWIpbnhNG57v,52,0.617,0,0.125,-6.737,0.0278,0.723,2018
0ZwHNhwxDhUYHYkSkHxMf0,52,0.639,0,0.315,-8.906,0.0495,0.546,2018
34HwOOG2tTiz6tAN9h83YT,52,0.331,1.28E-05,0.108,-5.588,0.0586,0.201,2015
1J5rHMEvQFpM07iLULi48A,52,0.636,0.00283,0.124,-6.884,0.0279,0.639,2018
7KfHeaOXXwaUZAYHIRgWIi,52,0.619,0,0.109,-5.706,0.0602,0.336,2018
6uxKBULqEBZ9x5nhfcZnQg,52,0.828,5.45E-05,0.666,-8.809,0.316,0.819,2017
5XdHz3HfGGOsvdhe06oxts,52,0.838,0,0.0704,-4.708,0.22,0.352,2017
6d1fGqMtdUEuHqFSDMlR0N,52,0.598,0,0.311,-8.155,0.0464,0.244,2016
4sVdzbLsgnWoFtDuoaXzWp,52,0.815,1.69E-06,0.0632,-6.276,0.171,0.667,2012
1tWpgH8rErSXPOkQKFCag9,52,0.696,0.0038,0.31,-5.063,0.199,0.761,2018
3xZ9W1VCQYMV7Vq8UV2lAq,52,0.529,0,0.134,-4.371,0.0822,0.405,2018
1W6wxOOYyJyyok8fqYSZ3m,52,0.573,0,0.455,-6.715,0.331,0.232,2018
04CttTezSnv71USiiG9mIo,52,0.595,0,0.0804,-6.858,0.0362,0.417,2016
6914ZWSnIGPlQkNgQldTmT,52,0.565,4.02E-05,0.0738,-6.33,0.177,0.171,2018
1LFT9QfD13yS96njon1w49,52,0.416,0,0.359,-4.965,0.13,0.233,2017
51NBMjiv4t1nUiLC9Bim3G,52,0.696,0,0.0587,-3.851,0.0329,0.636,2016
5iAyI5SlSs1hyWOQeBXvab,52,0.812,1.95E-06,0.141,-6.6,0.121,0.223,2018
6EkQmHBoux7iqK4vjfHq4V,52,0.728,0,0.0889,-6.95,0.151,0.311,2018
4rd0Bdyo4PIN5KYef0m9uD,52,0.817,0,0.0948,-7.871,0.305,0.666,2018
3IkBSDrX12PFE5YnVwKGh2,52,0.843,0,0.305,-5.583,0.134,0.635,2018
7a0mPDySTtLmgE3NoIBNJp,52,0.761,0.864,0.108,-7.348,0.0765,0.557,2017
5utrtANUaATItHm4Twgp6Z,52,0.772,0.922,0.0917,-13.254,0.0291,0.145,2018
2Sqv9Ne6ibOZsKxY7o0t6t,52,0.471,0,0.12,-10.072,0.0324,0.188,2016
7HCZWKJmHITV7Pt5YTQDcL,52,0.616,1.19E-06,0.18,-9.333,0.126,0.598,2018
2h8szyWmfavIbiWm0KWpB0,52,0.514,0,0.103,-3.246,0.0502,0.471,2019
7iocPVdWe7uLfwOELdf0BR,52,0.861,0,0.166,-6.895,0.129,0.371,2018
2qU9ro2FCa4WjFqTg1JFJP,52,0.805,0.016,0.103,-7.294,0.103,0.299,2019
6bTn1ovliI0OkjUNkiMBJq,52,0.398,0,0.0848,-5.254,0.0392,0.494,2018
5DTOk0tCrmicVQP4mc6hkr,52,0.488,0,0.215,-4.165,0.205,0.319,2018
1Fc4NYNUePCq7ab5ftg7Ty,52,0.71,0,0.0579,-4.762,0.0536,0.546,2017
0OcAPWLoSQU6sYOWnYfQ1x,52,0.688,4.68E-06,0.949,-2.762,0.0851,0.507,2018
0e9JDnz30moH9suCA64omJ,52,0.834,0,0.0998,-5.16,0.1,0.204,2018
60RZ7d1D4DeEdtzkjXrp77,52,0.765,0,0.171,-3.527,0.0407,0.774,2018
1aJtyIMev4kW8IMUxOjn1Y,52,0.489,0,0.176,-5.014,0.0402,0.345,2017
1bb9eogTs9f8FrxlQ8Rvr2,52,0.531,0,0.131,-8.793,0.0403,0.182,2018
41uX0L4bro4KfKtDIIEFFe,52,0.953,0.000869,0.106,-5.12,0.076,0.457,2018
0MrLK6NEPoMbcb8R6q6itd,52,0.759,0,0.0816,-7.91,0.105,0.329,2019
2AUHVjR5lhg6GcztbGvRkc,52,0.8,0.119,0.108,-1.611,0.0633,0.644,2018
5hrT5sukNbTb6xKPyYdo0I,52,0.76,0,0.0885,-7.838,0.147,0.205,2016
5t8djD6oZcfAyqF4cTQfFb,52,0.947,0,0.111,-9.311,0.135,0.275,2018
7FDaS1k08rwMoAThmzUkOZ,52,0.633,2.83E-05,0.434,-4.046,0.0432,0.659,2018
3TjLsDgL0bTbSQIF6M5Ki8,52,0.678,0,0.174,-5.289,0.165,0.516,2018
0GTzZhS8P50p922OEuoNLF,52,0.621,0,0.0479,-4.354,0.406,0.432,2018
7BJ2UGLYgtxQ15d0fe2hJy,52,0.789,0.0326,0.172,-4.008,0.176,0.512,2018
0MSO8zh09EAFtZz1E9jOEh,52,0.79,7.57E-06,0.128,-5.084,0.353,0.336,2018
3dBE30R12dDxc1jBDaqmo3,52,0.736,0,0.121,-5.263,0.0477,0.366,2018
354DcqfZLjPzNZlSfR6o2R,52,0.287,0,0.11,-4.666,0.149,0.481,2017
6MPR32vGG1AaQMYOfqvyqx,52,0.792,0,0.188,-5.599,0.0537,0.47,2018
7e6FvCvngX5job1PUYIIIL,52,0.744,0,0.223,-7.942,0.247,0.333,2017
35Rbqn962gEydsN1VKOC3T,52,0.792,0,0.08,-7.216,0.362,0.515,2019
1GLM0M9DA62xZsyp2UNq7i,52,0.529,0.00155,0.207,-5.931,0.0418,0.467,2019
6pbhkfdG5RvTJaC3VKPaJn,52,0.704,0,0.195,-3.95,0.0672,0.657,2018
6SzbkrY8OH3fHlLwdni592,52,0.695,0,0.275,-2.983,0.0729,0.691,2018
5vsRm2aCBl5T2qdpvwtrf6,52,0.757,0.00241,0.661,-3.318,0.0758,0.386,2018
55xNjVrGJxgqcEFqCyejTM,52,0.864,1.20E-05,0.078,-10.567,0.275,0.963,2018
2s4fNa1Rqam7rGCSn9Gj1j,52,0.782,0,0.0907,-4.889,0.117,0.65,2018
0OAyZn9pGuuL2FJih1PM58,52,0.83,0,0.102,-6.324,0.152,0.375,2018
0VoQCaHK0kzgQ6fVtcLChy,52,0.749,0,0.108,-3.168,0.0638,0.68,2018
6RiMRVxOiEYd4QSu1cxrls,52,0.926,0,0.124,-9.024,0.254,0.389,2018
3OrzQ7xwaLyhEV7M10CqCS,52,0.764,3.00E-06,0.0974,-13.237,0.317,0.352,2017
5J783SDlyitqvLFAzTm0jU,52,0.551,0,0.466,-6.255,0.0678,0.296,2018
3yAVrwXhueRFZMUjxkh2ia,52,0.869,0,0.219,-7.59,0.137,0.392,2018
1M1k3Sxtf7u8Zj3eIzrJm0,52,0.802,0,0.0781,-4.804,0.106,0.636,2019
0sSl9LFCzQAunHx9T1Un3O,52,0.696,0,0.118,-6.361,0.294,0.359,2018
2pmbxzWBNM6j5p9CQH32f1,52,0.71,0,0.111,-1.682,0.07,0.716,2019
6OIJcRL2yycLyIbzrwOUty,52,0.767,1.66E-06,0.142,-5.667,0.259,0.602,2019
2wotylLBtyH2phGNhVhmUv,53,0.721,0,0.11,-6.467,0.0403,0.657,2017
3hAGmPnGix8RTb1vy5qZcb,53,0.362,1.60E-06,0.145,-11.412,0.289,0.113,2017
7INsqwNThfLFC9zKK1BYmq,53,0.726,0,0.0919,-11.515,0.0877,0.512,2016
3KVlk3I9qKGTPFpkWA20nh,53,0.736,2.54E-06,0.12,-7.216,0.0896,0.285,2018
6InhAZgp7qVG2DGCPN9dCL,53,0.805,0,0.163,-3.368,0.286,0.387,2018
0w9aWiDqZPCOCOtRTLkTPd,53,0.33,0.00063,0.307,-7.571,0.36,0.812,2019
01ZqsXtHhRtO2Z2JrvkG1w,53,0.518,0.00042,0.101,-9.471,0.137,0.345,2017
1MR7XamWS0XH6vZxeeRdE0,53,0.491,0,0.124,-12.257,0.0609,0.661,2011
2No1A7ZuMaBGxz45jmA9Gw,53,0.0789,0.786,0.0943,-18.144,0.0362,0.0409,2018
2UpFox08IH0MzS7Q3iklBL,53,0.725,4.85E-05,0.112,-12.642,0.0391,0.0879,2017
6nkJ6jerrO6S4V0kdc4KRp,53,0.269,0,0.609,-6.048,0.0362,0.226,2018
6pidGCJ9El17HdXaPO0OO2,53,0.645,0,0.084,-6.876,0.258,0.461,2018
16wWFYS9S4hKBk2Ofj3Ss6,53,0.884,0,0.124,-7.492,0.387,0.425,2018
3Tiv2bF1OLCXXnuXaDKaG3,53,0.577,1.24E-06,0.0766,-5.553,0.0533,0.446,2019
7CKR3FcBqSsGcgce0ECe1z,53,0.835,0.028,0.0606,-5.441,0.123,0.809,2018
3I52e5l6ag02nA7UllFdM2,53,0.705,2.18E-06,0.308,-6.053,0.17,0.258,2019
7KrkTrZfPhgXelA3NvDMkE,53,0.614,0,0.227,-5.703,0.0488,0.153,2017
3Oj5f6XETShvp2xknJyGMf,53,0.844,1.12E-06,0.597,-2.882,0.215,0.608,2018
1yXFAwSMDZmX2ZyDLLyQ9s,53,0.81,4.73E-06,0.0919,-3.029,0.0376,0.615,2018
4Z22Uz5JhtWbkmzojNcdPr,53,0.77,9.33E-06,0.106,-6.468,0.15,0.577,2017
5tsZgJv9QqdrIqxU9piCku,53,0.59,0.000214,0.0595,-3.314,0.146,0.133,2018
2M2WWJE863upPYUrzCRjN6,53,0.677,0,0.0875,-5.078,0.145,0.758,2015
5o54O3MOnMvcPTmkguYkwg,53,0.889,0,0.0465,-7.77,0.0662,0.635,2019
21csDNj3WqMPYDzW996UHL,53,0.662,0,0.339,-8.418,0.0477,0.504,2017
2wm6DCnWcWwfsIl0LvWYZ8,53,0.68,0,0.252,-5.469,0.0981,0.367,2018
0CaiddWO1F3v4nTQGgfk9A,53,0.802,0.00981,0.0692,-8.213,0.0998,0.218,2018
4Tulf6yVo59f2ofSi3YUqW,53,0.787,0.000311,0.118,-9.64,0.0695,0.581,2017
3wQXP3617fqclHgzA7dONN,53,0.636,0.852,0.114,-16.21,0.029,0.341,2017
3g9OCNXY2aSbGRQGY17qVE,53,0.496,0,0.14,-5.304,0.0411,0.478,2018
1v5B5Cmfh7IDevxQqlSo0M,53,0.831,0,0.104,-5.846,0.0532,0.26,2018
7IwPwUWJk48IxZZYey8Svc,53,0.668,0,0.111,-9.298,0.446,0.286,2018
5JKU2tXiG3yvJtefNwe7ZQ,53,0.576,3.23E-05,0.21,-5.476,0.0499,0.137,2018
3hgl7EQwTutSm6PESsB7gZ,53,0.381,0,0.129,-5.886,0.262,0.37,2014
72kMzFs3DToSPeunmtx9Fs,53,0.703,0,0.0586,-5.009,0.11,0.776,2018
6nI74KsH94IN0J2vp5shdT,53,0.803,4.77E-05,0.342,-4.527,0.0279,0.038,2018
3oIhthYPSKwAwJLA8JClkV,53,0.663,1.06E-06,0.0828,-5.167,0.102,0.449,2017
4b1hVHiZrltoXPDskF0mCp,53,0.433,2.01E-06,0.105,-4.933,0.0315,0.346,2017
0I1gjYB0yjwYXBn9SVOh3n,53,0.778,0,0.166,-4.657,0.0345,0.177,2018
