track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
3mtEnhv6m1WDAR9FO5xk2Y,5,0.32,0.0187,0.28,-7.846,0.0504,0.159,2006
4BGrun890mN3R8ia7vxWSR,5,0.327,0.943,0.227,-22.635,0.0398,0.101,1971
5MGuzelumWnTfIqtG4whf4,5,0.315,0,0.18,-14.046,0.0331,0.319,1990
3KhTkPbBFFc7qHz1V4g9jw,5,0.248,0.42,0.124,-18.401,0.0337,0.0454,2012
0kCYfm37sh90r01UB408C6,5,0.377,5.58E-05,0.658,-16.882,0.0769,0.0809,1998
4Zx8q6oF3wMf40ceXuDQcm,5,0.143,0.931,0.171,-17.397,0.0348,0.133,1971
5t3TU1MIuGmyafyxn2QmjT,5,0.329,1.86E-05,0.1,-23.274,0.0571,0.158,2006
7KV7RkrWvr5pzjBY0gBv5P,5,0.43,0.0486,0.828,-18.473,0.081,0.386,2005
14rU9oVHlArTf1VAcFAJgj,5,0.468,8.87E-06,0.563,-28.602,0.0635,0.641,1997
7MMyI41G6l6AQn7mOTtmxX,5,0.431,0,0.111,-21.552,0.0844,0.477,1993
3s9zbwx59cUM94IiaTYrui,5,0.299,0.000576,0.13,-17.887,0.0466,0.0665,2012
6pzCNSMdNr7dBRlc6aWaFD,5,0.157,0.381,0.648,-20.178,0.149,0.17,2010
1j42kOG8uUALydEdadmtwS,5,0.322,0.666,0.298,-13.113,0.0329,0.238,1998
2OV8osgw9OlWIC6vxMNmjO,5,0.3,3.16E-06,0.654,-7.534,0.0466,0.32,2006
4VxjKUTEPjMHItbVHIsD8P,5,0.238,2.15E-06,0.14,-33.717,0.0656,0.176,1997
0I0qpX6iV2EQ4Cbupm6EpY,5,0.176,0.000384,0.0926,-17.734,0.0451,0.0361,1997
3BgadNvuuxQqJOAXn33b29,5,0.321,3.32E-06,0.16,-30.449,0.0608,0.0723,1983
1gIkvMoiBHMzGRhEKpyVpV,5,0.354,0,0.131,-10.833,0.0334,0.247,2008
5KzB6qDOjmA5EYnPG7jNwE,5,0.181,0.785,0.146,-20.689,0.0468,0.0656,1999
2Ok184rF6HK8y0dj5sx7Ss,5,0.264,0.000738,0.218,-19.638,0.0504,0.189,2002
5LrjJd91xWiKRUPom13zjx,5,0.338,3.29E-05,0.285,-24.508,0.0646,0.109,2002
2Ez616vOLcZEd3l4x6j8LM,5,0.101,0.949,0.166,-26.212,0.0499,0.172,1998
5c5KQ8aOTetZp7IYsUhlSb,5,0.314,0.855,0.361,-17.742,0.0399,0.124,2009
6McrOXdZ2RGYIuZqgnqprg,5,0.297,0.0088,0.187,-19.686,0.0477,0.0491,1978
1ltZZgM5QU3QDqp0Ck9mSZ,5,0.133,0.00296,0.112,-25.596,0.0443,0.0631,1997
3QoejE33hR5dHq3tHh0XmH,5,0.177,0.91,0.174,-32.663,0.0449,0.0381,1996
5xNNqNNp8I1OL0aTij4180,5,0.262,0.0984,0.101,-15.58,0.0538,0.216,1997
3aPx8Uva5TyWbha3D4Rseu,5,0.301,0.904,0.0606,-23.826,0.0364,0.22,1971
1tYopbFoEoOO53A1mOsbUB,5,0.218,1.52E-05,0.1,-26.316,0.0639,0.0976,1997
0XSdaRrYLnrl7NyYsfuAvj,5,0.356,0.000597,0.0492,-18.717,0.0488,0.0579,2012
22ziv8ZOXH0O4GRAIrBv16,5,0.376,0.00801,0.0848,-19.812,0.0776,0.359,2010
43S89R3V0rDJQqShfpnqKo,5,0.27,0.00478,0.0992,-13.555,0.0497,0.122,2007
39f3rz3lR2b6uiuGVHR0my,5,0.339,0.000527,0.606,-15.04,0.0584,0.387,1997
1jB72avBBhpTeMwfY5Sg0a,5,0.158,0.9,0.0931,-16.723,0.0396,0.0352,2013
4mZ3RuCFfgUvfAXgkpG65T,5,0.201,0.0132,0.109,-19.584,0.0464,0.0364,2016
11uL1kkfrRERPDyqeQwuX5,5,0.18,0.0109,0.117,-14.163,0.0446,0.0374,2014
6a5EwXYO6xUkzbQiKJBBrR,5,0.417,0.000133,0.107,-18.619,0.0767,0.197,2001
7rX1pZx0FS699k4qx5gWPD,5,0.83,0.901,0.11,-23.032,0.0673,0.833,2012
7CW4DBq5vUhSrQBJ4rNsLE,5,0.101,0.446,0.0807,-23.07,0.052,0.0393,2001
6cvaDNbuA60Tq4txz6sEdF,5,0.366,0.00266,0.081,-17.762,0.0614,0.223,2016
4VzeLozqiKvngAkuiKvB2r,5,0.252,0.0664,0.11,-13.008,0.0469,0.0566,2015
6UVI3eh2c7ap1k6V4x57K8,5,0.212,5.32E-05,0.0727,-28.273,0.0423,0.0868,2009
1QUTOCth1KRy7zKrmYhHue,5,0.238,0.214,0.0816,-16.983,0.0397,0.107,2005
5iEtLZ8JPtDWOmbk0RIwFD,5,0.334,0.000887,0.0984,-18.014,0.0464,0.102,2005
0eoXDhGhADoRuVngJMsOdT,5,0.219,0.89,0.109,-22.93,0.0406,0.0388,1993
6GTxHXClmz0gQDeMssEFs6,5,0.34,0.64,0.101,-21.192,0.0743,0.0713,2002
0cYBCmPnJRG4mAD9iu53rj,5,0.176,0.91,0.083,-21.506,0.04,0.061,2016
0iADB17ZTz30wBXDD63Bz8,5,0.416,2.09E-06,0.11,-5.494,0.0489,0.44,2002
1HcBnBANK21HOJMinDdTPt,5,0.327,1.23E-06,0.177,-6.546,0.0312,0.546,2004
2rWV6VGaETa96jLW3XywV9,5,0.709,0,0.16,-3.751,0.0638,0.807,2012
4eP76HsyFXX433paN8Z8hK,5,0.56,0.000845,0.124,-13.139,0.0278,0.369,2017
6TL46DCpPMiDysYOuqshlX,5,0.705,7.27E-06,0.071,-8.627,0.0508,0.628,2019
1tBW1OiLRbAs4jdrbUpnHd,5,0.285,0.00529,0.197,-6.725,0.0435,0.24,2006
1ek0zgbNjLp2Gy7rsVqxsC,5,0.64,0,0.154,-13.232,0.577,0.72,2013
5e51g2r9JVN4Ubin17pgqA,5,0.639,0,0.175,-5.204,0.062,0.513,2015
1XebCgPU25ZUb3yCKXMfNg,5,0.372,0.787,0.151,-10.634,0.0292,0.336,2016
7A9EB8BqIVXc9Bm80np42m,5,0.441,0.000182,0.0684,-14.299,0.0337,0.137,2005
4hXlEnsoDxKj47whT2DvMG,5,0.243,0.102,0.0837,-15.96,0.038,0.0712,2012
11CbmRHkDfCyJGuLRXvsVZ,5,0.212,0,0.657,-11.02,0.0611,0.206,1962
5m8ELFXddXq0tJk9dCBtIl,5,0.462,0,0.832,-13.468,0.944,0.327,1998
7zvJ5hM42ZzYILWH1kS7h6,5,0.685,0,0.201,-10.43,0.0304,0.694,1990
71cjoP2pyv8FuzmZRf0vxz,5,0.698,0.000395,0.196,-13.406,0.0674,0.508,2015
66oMdfE0Yz33Fxz7rPcryQ,5,0.372,0.271,0.363,-17.566,0.0558,0.695,2002
2RMc0u57L5SDRl4yJmtoVS,5,0.553,0.00453,0.109,-13.505,0.0301,0.518,2001
05VWstESICjge0BbZUelFS,5,0.451,0.557,0.121,-25.272,0.0485,0.187,2017
2bfGtmLQdkSNoUDFVCcpiF,5,0.37,0.105,0.267,-21.584,0.0511,0.13,2002
2JqlvyMc3gMlFEsXBUVR6T,5,0.221,0.858,0.104,-13.226,0.0453,0.113,2012
2gtWRtlwAqpuv1vreervog,5,0.473,0.173,0.375,-23.238,0.0878,0.159,2002
0g94ChYYxK5fvMt6dT5m1Y,5,0.38,0.00786,0.698,-11.804,0.162,0.309,2011
2eMTq4e2jjw0PbZ5soTm2A,5,0.522,0.0204,0.113,-15.566,0.0423,0.65,2000
06FRe1NpUhBR0IXuW51Tr3,5,0.259,0,0.416,-18.127,0.0622,0.158,2000
10Jfp4uJPNFIgU3vn0QtVJ,5,0.145,0.909,0.183,-19.868,0.0406,0.0397,1971
4ZbQnzHpl1wE7EJtV7Yhfg,5,0.275,6.75E-05,0.315,-18.752,0.0482,0.112,2015
7KbRuENdNllQbZRtuNKF5z,5,0.71,4.08E-06,0.0898,-9.097,0.0727,0.659,2000
3eCW0lpPMmKSl7lsTlx07L,5,0.236,0.679,0.119,-24.269,0.0446,0.0555,2011
6G1tikcOHS60UO06B37B9c,5,0.198,0.467,0.125,-19.637,0.0335,0.0356,1998
6XtYx42W2DRufohnroBAmw,5,0.154,0.945,0.581,-11.23,0.0304,0.0782,2012
6UM0AFd56GkfMIMRF3Z2kg,5,0.33,0.00658,0.0987,-36.582,0.0411,0.0397,2002
1WUyvCGZFgag0R3KG6zuKS,5,0.525,0,0.246,-10.489,0.0732,0.553,1999
1jEZ6iL2EriWxpBZ07rGLY,5,0.736,2.22E-05,0.106,-12.793,0.201,0.794,2008
7Mdmn7uumi6FfIQLgiVwq6,5,0.524,0.000212,0.776,-14.631,0.656,0.485,1971
40VZ6tsTqnpp9EmQRFtCQz,5,0.315,0,0.0589,-18.395,0.0377,0.147,2006
5GRI91Z0lEbji1RZF5kP1p,5,0.509,0.0662,0.649,-13.822,0.0543,0.355,1997
35Z64HqPJ3XoI6N56jOQZz,5,0.177,0.492,0.0833,-7.439,0.0344,0.0521,2016
2tnyM6C45hZaJ4trR5m5h5,5,0.422,5.56E-05,0.211,-28.835,0.0661,0.299,1997
4QyPmocTzUrgPYMFtCLIva,5,0.427,0.935,0.0586,-15.665,0.0311,0.346,1997
0h92rYdtpQuUZS2BCZL02l,5,0.486,0.00524,0.342,-23.509,0.137,0.36,1982
0yk56Qfqvoa0cNx04nJFTK,5,0.403,4.06E-06,0.141,-13.207,0.0479,0.114,1999
51cXlobXb3hV7qsEGQyqEc,5,0.257,2.49E-06,0.281,-25.126,0.0588,0.147,1987
