track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
0uVQOHACZJ5gzuvFo9km9W,42,0.813,0.373,0.163,-9.423,0.103,0.375,2006
1HYKv0B6bYycqpxWHydKy9,48,0.734,8.02E-05,0.297,-5.833,0.0331,0.605,2010
09PaypEcFmih85xXedBBKP,42,0.569,0.000185,0.134,-7.269,0.17,0.744,2018
1g795gFDpVVmUF4RNbNjue,48,0.712,4.14E-05,0.0519,-11.688,0.0295,0.407,2017
6258We1xSV3M2oLVMwhirP,49,0.782,0.0012,0.0555,-6.321,0.0383,0.819,2004
6os5B6xjuke9YfBKH3tu1e,44,0.49,0,0.232,-6.725,0.0409,0.604,1965
78zalqlTeKYmNiQBXANKDl,54,0.642,0,0.157,-7.345,0.0475,0.747,1980
2bYp7DYfjXULM24FUh9Z3Q,50,0.747,0.000165,0.127,-8.651,0.0319,0.684,1979
2ZjaJHlOoxFPo1X2a96Lp3,52,0.417,3.19E-06,0.16,-10.992,0.0538,0.395,2018
4y32anUqphXB6eA3EeJrRv,42,0.558,8.50E-06,0.146,-9.559,0.0256,0.451,2018
1qxDqbzmWODOkr0Ja5Iotz,46,0.323,6.67E-05,0.622,-11.013,0.0308,0.0983,2001
1eJ78JE97nfXcwaA6ZPdp9,41,0.736,0,0.0967,-9.81,0.0349,0.484,2017
1E3K9QkIWCEL2awcl8kfwN,40,0.789,5.95E-05,0.0434,-7.345,0.0471,0.952,2002
6dA9wLJzLDS3Vfk7m3qIPI,41,0.481,0.0654,0.11,-9.27,0.0388,0.235,2016
6uwERhh3sBcQ9eLcfIBmFV,47,0.669,1.64E-06,0.751,-12.511,0.204,0.854,1968
1qBk8jyJmxeXAbbrZ1thxL,34,0.746,4.50E-06,0.237,-12.179,0.0458,0.237,2016
1UEGd1iLcOmOphjzqmR2pw,43,0.527,0,0.312,-4.22,0.241,0.1,2016
4WUec3FYxhpMW2V78eeLzC,41,0.252,0.152,0.116,-8.422,0.0282,0.156,2016
16tDgTucNuJuE3Oibgc0b8,17,0.61,1.51E-05,0.114,-7.953,0.0797,0.416,2018
44FnSZip0XhEBR3l7rPeJ1,50,0.61,0.209,0.156,-5.498,0.0301,0.433,2000
4bYK7rKJWBd5k3JVkgLXxm,36,0.572,1.99E-05,0.0998,-10.245,0.0295,0.364,2017
69R7iiljD7i7pDMWPp1snL,45,0.789,0,0.0892,-7.538,0.48,0.284,2017
0MHbaWa5CGNa7bdJb0rX46,41,0.629,4.72E-05,0.0547,-9.457,0.0461,0.514,2017
39MsGu3FUJ5mofWxTvDL1A,41,0.793,9.88E-06,0.211,-6.798,0.268,0.597,2016
1LDeuD3jbSpHucsd0nOt6t,43,0.366,0,0.133,-7.781,0.0299,0.135,2016
6yNPVGljyzMYTxEhL6fLBg,46,0.597,0.775,0.101,-8.962,0.0344,0.261,2015
3JAlslgvIfvpbEqk94afpd,46,0.721,0,0.0917,-7.653,0.0799,0.364,2018
7fUr8EpRc0AC4MCPMVPIgI,43,0.677,0.633,0.102,-10.251,0.0514,0.909,2000
3iGxtTIbGtUJVMbnHyaPMM,50,0.623,0,0.173,-8.782,0.0457,0.455,2017
5YTzmYWaMCnSBtCodjtxn7,38,0.791,8.54E-06,0.145,-7.556,0.035,0.715,2017
0r7U7Y48dxa8YIlW8VtpBB,23,0.589,0,0.129,-4.67,0.0302,0.633,2019
5ODaowDOBDynSlH3FJOOJG,10,0.855,0.02,0.0848,-9.711,0.0571,0.633,2017
2eOjdOOIajxsonr2arkfie,38,0.4,0.00026,0.941,-12.981,0.0554,0.412,1971
2xP7MLAMo06fuhne2M8pXA,43,0.498,0.847,0.0999,-14.679,0.0448,0.0372,2010
4OLBx9wxBXhsZCUZiOXGtq,45,0.516,0.000403,0.572,-15.339,0.0443,0.84,1982
7hiOhyoRgB7ycVsiNz2ipM,38,0.856,0.0223,0.107,-11.981,0.1,0.206,2018
4fzt5vLSgNiI5vUdTQAMQ0,30,0.453,0,0.319,-10.11,0.0662,0.323,2018
0ieq1tqhvEg5bNd5Ky1akU,24,0.555,0,0.385,-5.57,0.0402,0.434,2019
4YPxaO9Ny18Jwinw1PuoMg,26,0.655,0.0159,0.443,-9.797,0.0301,0.332,2019
0nPBT7Qv66iUOjnutDXOgw,37,0.559,1.28E-05,0.124,-9.55,0.0924,0.12,2017
1kIzhTj2kFjlUAWoqFEJTi,40,0.72,0,0.105,-7.889,0.0567,0.67,2002
2qaGMK8nz9N3jTKT0vVIbB,47,0.761,2.02E-06,0.0596,-12.941,0.211,0.879,2011
4oAIcTUK9aVpT2gIBsbKXD,48,0.3,0,0.112,-9.712,0.0379,0.222,1998
