track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
4f8nFBW0sGuolejuw87HXH,9,0.458,0,0.731,-20.272,0.949,0.234,1996
3auwiWDH5jBwL04A7lXknE,9,0.547,0,0.668,-10.273,0.95,0.363,2017
5yxNown7ylfFJG7YTGVawo,9,0.583,0,0.726,-10.87,0.645,0.465,1991
0xssiZv7D9kYTcfmGhTKZg,9,0.537,0,0.725,-18.37,0.922,0.181,1997
0mq4VG4xpIGG99IRIr1apq,9,0.395,0.000154,0.926,-13.285,0.893,0.109,2006
45BbEFde2a1TWairWSwRV2,9,0.688,0,0.128,-21.463,0.0642,0.458,1999
6DAlaGgLJTL7QywKdbJ05b,9,0.518,0.000106,0.941,-10.8,0.941,0.449,2017
6kPsfrOQH1Jc7LPMe9Y9i9,9,0.463,0,0.785,-15.279,0.916,0.461,2018
18tQLjpaR5DbK942La86od,9,0.511,0,0.702,-9.962,0.962,0.416,2013
2CIe6Rwh5jEvTYHhgg0oI1,9,0.512,0,0.976,-13.474,0.934,0.436,1979
3XmkHlj0xjMYTs3lI81w5d,9,0.613,0,0.892,-13.009,0.954,0.392,2018
2AakZlmiq9Qz12n4ApR8Wi,9,0.524,0,0.686,-12.269,0.939,0.439,2017
7w9uOD4UWbgxharBnRlChc,9,0.579,3.11E-06,0.665,-7.364,0.672,0.537,2003
4BFQyt7h8NF2DvF7VQcIxc,9,0.675,0,0.696,-17.277,0.9,0.695,1969
7f7gKDfuzHbqDBq3p65Kgq,9,0.672,0,0.98,-16.609,0.951,0.574,2016
1Gs4c3oPmS2zdSVdDBQDx6,9,0.677,0,0.969,-15.206,0.956,0.582,2016
0RkTav8Prdx201zFgBKI1K,9,0.42,0.00533,0.0707,-24.246,0.0424,0.451,2016
6o0C2nujyiuK24DTC1F0xt,9,0.443,0,0.69,-6.999,0.929,0.39,2017
5numCGF4TzTlcjwn4DFhzq,9,0.514,0,0.682,-21.174,0.953,0.34,1996
6d3oqZgQepIrwOWMMcJoBJ,9,0.478,0,0.747,-12.023,0.903,0.747,2015
3Sn3C1PTtsOaYHpfNFRK1K,9,0.561,0,0.905,-14.727,0.857,0.302,1979
5N1g9Jii052CAzd7QPRMCb,9,0.562,0,0.976,-11.106,0.915,0.208,1991
5bYf7hcHZtQwTrHCgPRvmF,9,0.508,0,0.778,-22.668,0.944,0.225,1996
1HkBZGSvp9qd19N3sAhKjd,9,0.727,0,0.0672,-14.709,0.0734,0.843,1964
52TDC26UkKgvEA8NZlBgac,9,0.588,0,0.882,-11.088,0.936,0.286,1991
45aqNtchmD71U9OfthNV57,9,0.646,0,0.933,-12.792,0.754,0.701,1991
7kmhDLz1mfexEszq0wSRqm,9,0.472,0,0.719,-14.254,0.942,0.108,1979
3htwMJDEkm069zexVR3PN2,9,0.439,5.86E-05,0.104,-5.486,0.0309,0.285,2011
4IrkP72rxiPxVWNqJpfsSi,9,0.607,0,0.909,-6.75,0.94,0.18,2012
