track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
5YuEURgZBOYen79ebjJ3aq,45,0.143,0.859,0.152,-17.614,0.0351,0.153,2006
0yb4xJ34yomdAkSXkdEpeg,35,0.386,1.85E-06,0.128,-8.979,0.0686,0.0985,2019
7lgDnlsEShYuhvnkZVNszq,35,0.528,0,0.714,-5.556,0.0795,0.528,2018
7iE9oBkH73M1K74gyjjx7c,37,0.734,0.775,0.118,-10.079,0.0594,0.336,2013
4CSbh293nFUOez5Z9nzD3N,48,0.755,0,0.12,-4.978,0.0864,0.684,2014
2oEy4YPNn1h6ZQRpcIFk6Q,41,0.553,0,0.136,-7.991,0.0279,0.333,2011
1am1MtgDcihuuP3crGeugt,42,0.592,0.00704,0.0759,-7.839,0.0293,0.115,2019
7jilSPtwxle48tSOOhzAa5,42,0.73,0.000107,0.0936,-10.672,0.532,0.789,2016
5gew07PVAeMUISpX213NcD,42,0.422,0,0.555,-3.72,0.159,0.469,2013
2x70Hd0rEY179ngworSDdO,39,0.599,0.00644,0.0629,-7.933,0.0466,0.823,2006
6EC5hHjYlwVmj8cpjSjJWA,49,0.657,0,0.0883,-5.152,0.295,0.256,2010
3juuzbZaFWqOLrteOPOX9l,18,0.581,0.000862,0.0638,-7.012,0.0251,0.411,2017
2E1IPG1MMwU8N70whuXXOs,41,0.67,2.49E-06,0.27,-15.105,0.034,0.505,2000
4yK3xXuNrkSq0OVjKUaCkY,43,0.76,0.299,0.0475,-5.709,0.0451,0.945,2008
4Wlc4HWWvOmsJrF8a4rRqK,2,0.467,3.20E-06,0.084,-8.38,0.0357,0.461,2018
5laP2pd9pT6O6rfW8oq2zB,46,0.537,0,0.105,-11.192,0.123,0.489,2006
04Bd47lKpZ9VhDcYaghu2e,2,0.62,0.907,0.18,-11.865,0.11,0.0367,2006
4bbAv8sjSZyRYtcsjXmP87,34,0.778,7.83E-06,0.0893,-9.384,0.107,0.905,2018
5knp3g3RflHT8ArnuknsmU,35,0.575,0,0.118,-7.627,0.0957,0.335,2017
1jvPpIQmSpklnT0QIipzm8,51,0.719,7.35E-05,0.0878,-11.157,0.219,0.542,2015
53ZPOzYd1gL4rX7Vl0eKlY,39,0.444,3.14E-06,0.112,-4.605,0.0405,0.439,2016
0vaLIgHcJM3Fs3jxN9MxPm,53,0.533,0,0.0855,-6.768,0.0347,0.265,2014
6Uob2aJYqcqPv5Z2BigRg6,45,0.622,0.895,0.152,-10.213,0.0315,0.847,1996
3XbgGsoNRkpXJiHZOCZkTA,32,0.265,0,0.457,-9.913,0.0311,0.185,2016
42SDMQsfHin20j30XUhB4A,43,0.511,0.000742,0.385,-6.967,0.0607,0.619,2010
61D7vLaZ8mLDEUc2wgUyDE,42,0.588,0,0.0811,-7.833,0.0272,0.492,2017
5vywtoD7fO1CP0B2wtm6I6,44,0.782,0.2,0.194,-12.605,0.0472,0.63,1986
3AIW4G0ieuRcW4WsKak5WV,45,0.746,0.000862,0.122,-6.135,0.0401,0.376,2002
0h06YSqzwbAU9ZDuIvw8pk,54,0.595,3.15E-05,0.197,-11.582,0.0499,0.826,1972
1XMH0iJVL75w59aeEMrWbf,25,0.597,0,0.129,-6.514,0.0391,0.182,2013
6WNT9qmTeBBXl9VpN9UCgE,42,0.76,1.27E-05,0.0944,-10.126,0.128,0.769,2018
6omiGrMcVR8aTLwkbtisTf,39,0.778,1.50E-06,0.126,-6.628,0.105,0.56,2006
1q3C05jegoKRuU1biZtVxv,43,0.826,1.86E-06,0.133,-11.503,0.0425,0.449,1996
0GylfGktq0BpgZvo8eRnO9,35,0.508,0,0.191,-12.636,0.0308,0.499,2011
2H3qnQaszcjAFvGgeylaZQ,38,0.527,0,0.183,-3.501,0.0833,0.861,2014
5AdNZqyB8T3XCfAglRyjMg,42,0.765,0,0.338,-4.233,0.0982,0.897,2007
0N0ZPAQXozVq5FXIj2Cugl,35,0.772,0,0.162,-9.168,0.0633,0.846,2017
7nviB40euH8GciNuOn7uci,30,0.429,0.0149,0.393,-17.903,0.0332,0.477,1998
6cZokePKls3BkZa0Vv9S83,32,0.706,0.832,0.244,-11.116,0.0366,0.331,2016
30sJmjuLalNSzlRIml1PlJ,44,0.396,0.175,0.103,-10.812,0.0298,0.216,1972
0ZlNwlXfDUh8gxdUOXuc2F,43,0.441,0,0.529,-8.555,0.0682,0.877,1970
1dtAI0OlFbNoGWxHD5HPJB,30,0.578,0,0.0628,-3.626,0.118,0.722,2008
12wB4syL3O9w54bpe1tmZX,36,0.782,0.0181,0.0993,-9.511,0.0452,0.794,1972
30C91h0O9OLREDN2i8zAs9,24,0.546,0,0.318,-7.485,0.0608,0.511,2018
7afupm9Ou8fMHkzCDMtmD3,35,0.66,0,0.138,-4.801,0.177,0.698,2010
6gOm4w7mbeIsouBWpRc9Qj,45,0.383,0.00357,0.945,-9.782,0.223,0.385,1970
5D6Cw1dGkZcTB8hQgyZdvR,36,0.524,0,0.334,-4.946,0.063,0.87,2015
659kOOOWsAuCpA2nAoLoWE,44,0.796,3.58E-06,0.0396,-3.241,0.186,0.868,2015
57iYpv6RC4FVaZKdvAWnqa,44,0.807,0.0863,0.0823,-5.454,0.0711,0.637,2011
7rtOWu3ZEDb7cmV0O2JbgQ,27,0.708,0,0.252,-6.241,0.295,0.868,2018
0IEHa6zoxOfQx7jDpcYQ1l,41,0.499,7.02E-06,0.16,-5.927,0.0292,0.594,2002
0hpOoqJXIzuMnVz2vhSwNt,39,0.57,0,0.103,-7.657,0.0299,0.459,2010
0aWfhiilJXkCxnoxdhv7qF,33,0.712,0,0.375,-4.488,0.0943,0.783,2006
6lbtBe0I1wUNUrnmWNoaoS,14,0.862,0.000482,0.0755,-6.203,0.117,0.916,2006
6zZaVyieWoiQSfUv2yWBd0,49,0.646,0.000902,0.168,-11.247,0.026,0.75,1995
5Eq47jirNdRQFGilmUJMVe,41,0.648,0,0.127,-2.857,0.0402,0.968,2004
6cKIvRDeXfQ2s8OEvC9Lps,34,0.289,0.0179,0.325,-11.847,0.03,0.156,2018
3DDPMgYJcCwwkq3kZmIN5b,43,0.75,0,0.313,-7.434,0.122,0.848,2018
34t5rdwXzn5luFscNpab8Z,36,0.777,0,0.0576,-5.684,0.0569,0.525,2017
55A7YBPBfjq8Hz17oWXUSr,40,0.573,2.39E-06,0.0716,-6.849,0.0376,0.736,2005
2NlYduohuhwWW7Wf6GfDgz,45,0.612,0,0.108,-7.049,0.108,0.505,2014
4r1HejiaP4Upb4S5ebbEKB,42,0.634,0,0.155,-9.704,0.0278,0.347,2004
07Z30uspBYc3i5oTB4Z0Gg,4,0.637,0,0.0971,-5.783,0.0354,0.378,2016
30IycL0QPhyv17sCYIGvbv,38,0.831,4.33E-06,0.101,-7.08,0.0605,0.747,2015
2FFAzUR4gFg2cK4IGfPADb,43,0.437,0.00188,0.138,-10.408,0.0261,0.132,2018
2UU0W4R9Rmoj0Xsvb0rOQ1,14,0.547,0.766,0.126,-10.077,0.0437,0.741,2009
3EKONPY5juSe9sgE3sqFVE,36,0.795,0.00144,0.113,-11.846,0.0509,0.868,2000
5bmxjg6jYb9eBWrIELADit,12,0.422,1.23E-05,0.105,-8.741,0.141,0.394,2014
7JS5VrGk2eTL8JORPNlFMS,24,0.658,0,0.098,-5.567,0.0534,0.677,2018
5p1QvUtD2apRxaQxf811zV,42,0.775,4.21E-06,0.17,-6.309,0.0515,0.769,2011
6n3Wk44F3ZZwts8OAyB2zK,37,0.582,0,0.0541,-10.711,0.0328,0.505,1971
0lRfsHIi7ebounfTo6SwmQ,36,0.719,1.33E-05,0.0927,-3.947,0.0355,0.794,2017
0ObAdS3tZTk8rcutC67rlR,43,0.56,0.001,0.0883,-4.545,0.033,0.93,2004
