track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence,year
7mRST8KXEPQXdNDKW52X0S,23,0.502,0,0.216,-11.833,0.0309,0.16,2004
4rwVO8s54rHoo83iIWFEb4,23,0.638,1.64E-05,0.146,-8.63,0.0277,0.349,2010
6EWJTsGmZyC1f5qSXWTw7o,23,0.176,0.845,0.169,-19.051,0.0407,0.083,2018
63TTgU7WFy5vc58PE5AodI,23,0.342,5.60E-05,0.093,-11.506,0.0315,0.0961,2016
2pWEU7DzXE62neJycDL3EV,23,0.643,1.62E-06,0.16,-11.008,0.225,0.601,2018
0K5toSEOW6O1T1JN9I8Km8,23,0.619,0.686,0.0755,-7.163,0.0549,0.698,2007
4O6C86cNmrXkdc0erTxfRd,23,0.306,0.765,0.115,-17.346,0.0333,0.114,2018
33eSQo1gqkCOYqA0jDGwsF,23,0.689,0,0.664,-4.215,0.802,0.762,2010
27a3Q0H1X7Ds1ETrAGF49c,23,0.701,0,0.35,-8.146,0.284,0.752,2018
3Zt12tURVmb4280epunDP5,23,0.545,2.76E-05,0.202,-9.368,0.0295,0.287,2017
17jbQbDimejpbsW64e5PbU,23,0.599,0,0.746,-2.498,0.812,0.447,2010
7CfwGGOs7kufRgUSeORf9h,23,0.538,0,0.347,-5.752,0.0286,0.322,2018
7aK3uI9DOOj07RLAyTmoKY,23,0.0974,0.935,0.0868,-12.791,0.037,0.0484,2012
3Ba8hLqfoeldTGn4tJbryW,23,0.603,0,0.763,-0.912,0.521,0.721,2010
0Lp7n39iTWOfH27pXl6B1d,23,0.434,0,0.136,-8.303,0.0374,0.376,2017
1CC9182i2PGkWD5iV2Kd4V,23,0.449,0.219,0.117,-19.436,0.0317,0.141,2018
4Ie4tIYFJnM8SyLBR9JQk5,23,0.277,0.271,0.125,-24.333,0.0463,0.037,2013
7ecmTMbzLcKwJsyIw7updm,23,0.154,0.383,0.132,-24.288,0.0449,0.0648,2018
4amq1HkoX4cqj9tK9RpHwy,23,0.189,0.954,0.357,-14.368,0.0323,0.0375,1999
2D4PWhCj59xSZ1pj5MBvWG,24,0.534,0.68,0.0892,-7.264,0.0441,0.807,2012
0swUA7QvlrpvHzG1seV37a,24,0.287,0.00465,0.103,-21.978,0.0578,0.0883,2014
7welBMxkOuKzuJ1VLAa8PC,24,0.694,1.56E-05,0.193,-8.48,0.118,0.845,2019
5MNFZwRfPEIrEHvrN1C8Ct,24,0.624,0,0.104,-5.9,0.159,0.458,2018
4l9Zq8NRhk9aialtzp9NFu,24,0.478,0.0235,0.113,-13.77,0.0329,0.168,2019
2uh9QBfIhlOlJ2UwPainer,24,0.0662,0.705,0.713,-17.61,0.0513,0.0393,2016
5Fpor29izf9UW1wzqHNmGU,24,0.55,3.94E-06,0.104,-8.187,0.0341,0.224,2018
5aKkIRht4psUQdZPbwRmz9,24,0.52,0.0116,0.169,-11.687,0.0316,0.184,2018
0k3kIYS5glHDPJCrXxsvRk,24,0.277,0.00571,0.12,-14.156,0.033,0.239,2012
3W961WM6yLKSsypvPVKMW7,24,0.61,0,0.672,-11.017,0.96,0.682,1995
3CdcxMNTdzdh8QzSwHoHlz,24,0.184,0.0692,0.0651,-29.369,0.0471,0.0376,2008
34qsGHH3KTSn3DMTBwbH9y,24,0.399,0.814,0.0984,-15.567,0.0515,0.188,1970
5BplWWaZrVfk3uYQjGWDIF,24,0.187,0.0093,0.307,-19.373,0.0413,0.0742,1997
3mYbNFLCnhKbHU1nJFW2qf,24,0.193,2.21E-05,0.106,-11.877,0.0317,0.0993,2017
5SNES1QX0v9kS6Juph9Di3,24,0.398,0.881,0.103,-18.115,0.0359,0.114,2018
7xM5wAjgvABMsgEoQQ3srw,24,0.555,0.711,0.0958,-13.533,0.294,0.771,2017
46CzD1w680pAxSE9UGZdNu,24,0.591,0,0.0973,-10.45,0.0363,0.228,2019
2YyiX6MaEXUouzkWk37nGr,24,0.209,0.0526,0.0788,-13.94,0.043,0.073,1955
00QMcKNCYXMomU6qn563KC,24,0.328,0.87,0.0833,-26.127,0.0389,0.0379,2016
5URIFB569sc9qhxAzy5Fol,24,0.432,0,0.218,-3.024,0.0767,0.435,2019
0gKHGA10PaRXrIInSz3wd3,24,0.636,1.30E-05,0.0952,-4.358,0.042,0.618,2018
3FY2AnmOs09L5S1b6E9JMt,24,0.647,0.665,0.114,-4.505,0.153,0.166,2016
0Hyc7Ovszal7W6tg71p7AY,24,0.68,0.757,0.337,-3.978,0.0605,0.417,2018
5LHuZpaZ8vpQAq3t6a1XXZ,24,0.379,0.704,0.527,-2.897,0.136,0.181,2018
7mHp0WR9fqa5zC52QvRU0q,24,0.515,0.0696,0.136,-8.424,0.0285,0.968,1996
1fxwu3d1BYyDWJco95nbH8,24,0.685,0.383,0.099,-2.584,0.0616,0.192,2018
00Jv2X89zurBYjzcf3Ahyz,24,0.775,6.16E-06,0.363,-3.478,0.107,0.965,2016
3vOOs4mUvm35eXOpnt0mHy,24,0.235,0.924,0.0781,-8.711,0.0749,0.202,2018
3Pi4BfFBHM19nuglonUbnc,24,0.642,0.026,0.143,-3.416,0.0901,0.672,2017
21GWCsXuJyyBaiBFrzZCbT,24,0.528,0,0.264,-2.778,0.0562,0.874,2018
638sPxlYGXdimTEg4L7UKN,24,0.608,0.835,0.389,-9.336,0.0393,0.138,2018
4v6zLZTZ47okUvqmEnRxQc,24,0.574,0,0.153,-6.065,0.0293,0.457,2018
42r2yWw5rhFTf84aicU0hF,24,0.75,0,0.0872,-5.775,0.0383,0.907,2019
0LxGiQCMxUkv2j7q4PUptW,24,0.403,0,0.088,-6.132,0.0296,0.0703,2017
0AjDQLywGn0kPPsUCxdnty,24,0.886,0.393,0.163,-10.883,0.205,0.436,2018
6naPcHAAo8lCm7Hti27Opf,24,0.761,0,0.257,-1.155,0.0879,0.174,2018
3EfH3Aez5U9f3mnxvjzMw5,24,0.664,0.00021,0.408,-6.149,0.159,0.648,2016
1TzmDiFZCXpCiW4wv1nLm6,24,0.738,0,0.34,-8.026,0.0315,0.807,1974
7bok9MdtJTjkUEDu1yvoof,24,0.422,0.022,0.123,-3.767,0.0875,0.288,2017
