,track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence
26112,64MFHNTU9blqTruJam7P24,21.0,0.542,0.0192,0.165,-14.869,0.128,0.64
26113,26x5mHTUOFoyO33CZdNyfa,21.0,0.791,0.000151,0.179,-8.781,0.0483,0.971
26114,2lTmxd7JLs6n8pXlyP9vrw,21.0,0.716,0.0,0.0892,-6.479,0.0424,0.864
26115,3Lko0cVMu6CvO1Y4awymwD,21.0,0.82,0.0,0.107,-2.09,0.0562,0.96
26116,2VbhZVBQdxJD9JtyFXOfDa,21.0,0.72,0.146,0.345,-7.831,0.0477,0.968
26117,2JztvPgmeA5P7XRvBENRXS,21.0,0.527,6.53e-05,0.812,-6.244,0.129,0.795
26118,0I7XgzpGVZKVNUeyZmWvuU,21.0,0.698,1.05e-05,0.113,-3.077,0.0623,0.96
26119,1x4RkRrrKeiCBt73bc4bpx,21.0,0.4,0.0,0.253,-7.401,0.0326,0.218
26120,0pr6LlI2rGdwy0oaEamXae,21.0,0.807,0.0,0.113,-3.79,0.215,0.833
26121,7eGzVWupgsJNJflKTGX7Lq,21.0,0.553,1.56e-05,0.975,-6.621,0.0585,0.525
26122,1laAOz0GfeRhzB0G0x8b36,21.0,0.485,2.62e-06,0.165,-1.855,0.174,0.385
26123,5b7kOclhcIBBTaXKFsEjL1,21.0,0.787,3.16e-06,0.158,-9.659,0.028,0.96
26124,08RFEPCI5WGYvfG0bfKhBP,21.0,0.283,0.0,0.107,-8.244,0.0495,0.193
26125,7LRfzNm80Ggks5PjR2HC7k,21.0,0.775,0.0,0.164,-8.569,0.174,0.428
26126,4hZYtnj3Wurw7LAWd3DsSN,21.0,0.671,0.0,0.165,-4.292,0.0417,0.971
26127,5fBSHibhEyBB9somwjGIO1,21.0,0.698,0.0,0.233,-2.554,0.221,0.753
26128,4MaTrjEfQNWYprlrvlEgib,21.0,0.443,8.74e-05,0.94,-5.988,0.0887,0.321
26129,28nE51bkFh9slDsA8PRFng,21.0,0.228,0.694,0.257,-13.811,0.038,0.178
26130,0K1fNhZL5YY2vc0HVxzDwF,21.0,0.493,0.0,0.351,-6.754,0.0511,0.41
26131,3wFeEDSEHNEK42P5hH3DZH,21.0,0.662,0.0,0.579,-16.354,0.45,0.479
26132,01EjfudE7evMNOOhqiCGrm,21.0,0.742,0.0,0.118,-12.852,0.889,0.593
26133,5lpbCutcRsiTAbQ8ynck3r,21.0,0.635,0.561,0.118,-8.652,0.05,0.966
26134,7riFyWwUwqr0fAxa23wRN4,21.0,0.571,2.02e-06,0.113,-11.716,0.0253,0.555
26135,5YmeAku2G0xFIljPbisROq,21.0,0.73,0.0,0.597,-6.691,0.0483,0.721
26136,6xvDROadfQsiVaE4z6EHpR,21.0,0.752,4.81e-05,0.133,-8.845,0.0516,0.92
26137,72nKYufqTMi8McIM1Eet6L,21.0,0.235,0.889,0.0938,-18.258,0.0481,0.0381
26138,0wf439Gr3yyZK2p5tMY0LY,21.0,0.534,0.0,0.43,-21.876,0.443,0.458
26139,6yAuxzHTX7ZlCsN2lQOicK,21.0,0.56,1.74e-05,0.285,-21.191,0.114,0.686
26140,34CkEaGF2zwtw8XxYBj4Yp,21.0,0.305,0.0,0.16,-6.064,0.0415,0.164
26141,6NkbZlOJH5Amj3QF7yq8P5,21.0,0.583,0.0,0.306,-11.824,0.0687,0.817
26142,20awgLnGSKwtfQJ9JcHLgM,21.0,0.456,0.798,0.32,-12.124,0.0634,0.195
26143,6Y9Ux6WC3DLJiKsO93qoJG,21.0,0.708,0.00734,0.234,-6.34,0.0367,0.665
26144,7CrTISkJV6oELlNRFxo4X5,21.0,0.674,0.0,0.131,-14.041,0.108,0.78
26145,7JF9TagvvS4GmCB1SHUM38,21.0,0.54,0.0,0.726,-7.445,0.941,0.489
26146,2kYCbXeZJX4HOzObIPbcnd,21.0,0.613,0.0,0.963,-15.478,0.94,0.287
26147,0aOEOs2Y6zE29NYmAe7cqJ,21.0,0.642,0.0,0.188,-4.108,0.0954,0.87
26148,2Sv3e1sox2Tbc4FnXP9Em9,21.0,0.518,1.06e-05,0.989,-5.424,0.043,0.78
26149,25o3hRy4VpCYgyEsyINz8B,21.0,0.531,1.01e-06,0.959,-13.326,0.944,0.304
26150,5rj2NbKNkMUBqioEv8WHDZ,21.0,0.695,0.0,0.282,-11.645,0.953,0.257
26151,14yKlfLSmOeoNJhTIrX8nF,21.0,0.548,0.0,0.691,-8.639,0.96,0.279
26152,6TO3BW2x0a4w2ZR1n88Quk,21.0,0.539,0.0,0.787,-9.658,0.96,0.278
26153,4EzEvgNPXLlT7cDPucg1VZ,21.0,0.303,0.24,0.822,-8.484,0.0749,0.258
26154,48peLmhWX7YdtoWdf2h3Yr,21.0,0.24,0.946,0.113,-13.266,0.0362,0.0636
26155,0PCgsZKSCmsDlHBXRTdejp,21.0,0.349,1.61e-06,0.141,-15.003,0.0396,0.15
