,track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence
113152,2ieTFoBjqGVw8SfT4OSwVJ,49.0,0.593,0.0,0.143,-4.85,0.0285,0.444
113153,5LPGZnsy07YNxeuTI1X3RT,49.0,0.538,0.00178,0.312,-7.547,0.0375,0.881
113154,0OVsEZ9BLf4zNa4d8OOL3a,45.0,0.525,0.0,0.147,-5.464,0.0433,0.288
113155,5fAeD0Y8eG2EWN2e5ZRpxa,58.0,0.596,0.151,0.135,-5.82,0.0698,0.56
113156,5HPnumlogzZtpLEaORZjz1,50.0,0.606,0.000247,0.0887,-6.994,0.0339,0.817
113157,0mF5QmsOJq5w3FqGMjycII,55.0,0.698,0.000619,0.0503,-5.727,0.109,0.899
113158,6gifrVamdnrYxkXPV6ul0k,51.0,0.769,0.00286,0.0508,-6.059,0.205,0.502
113159,1vNNfTgHsrpOXeiaXQBlH7,53.0,0.677,0.312,0.0766,-6.604,0.0469,0.842
113160,6MHOg9xiYC2gj8zcASaLUo,48.0,0.565,0.00183,0.352,-3.503,0.0354,0.888
113161,4yb3ikgJkgBNTSkGm2Lvhz,54.0,0.588,0.00278,0.428,-8.919,0.0322,0.239
113162,5sKHKbz9iCKprUqSCWhCgn,45.0,0.599,0.0,0.115,-5.498,0.0779,0.494
113163,0XiHcuUEf1wmvmX1cOaVR9,50.0,0.758,0.493,0.11,-9.199,0.12,0.183
113164,0CjBORMsmiQNe3vPDcNIvk,38.0,0.76,0.00662,0.108,-8.472,0.0484,0.392
113165,1YiAY1oCmkFjUabQL9gos4,52.0,0.476,0.0053,0.214,-11.435,0.038,0.68
113166,2TsBRXZQSGp1aaYeNPcT9o,48.0,0.617,0.000156,0.372,-8.879,0.255,0.696
113167,696pjkYV7x0adMqEQYnBzP,48.0,0.692,0.0,0.128,-2.154,0.0623,0.759
113168,69L4d5HlE0YOCwWFYVFGoW,53.0,0.426,0.0307,0.104,-7.566,0.0666,0.297
113169,1NBDNXtcIEIVJno1S8wVaL,23.0,0.759,0.0,0.0917,-8.563,0.464,0.567
113170,0RGEQZt56cK8cxr2QdG4Ih,51.0,0.698,0.0,0.331,-3.197,0.0929,0.107
113171,1XxUhyChC3lauYQ4BINva2,33.0,0.85,0.0344,0.0973,-7.758,0.173,0.491
113172,0RgeiH9PjWmyZtJCxevLoo,30.0,0.735,2.72e-06,0.104,-5.536,0.0638,0.452
113173,1e0HLyx0SlmAhwTm2un9ft,42.0,0.827,0.0,0.109,-4.374,0.318,0.545
113174,5gmv3BgePSYiHnPJgY7oTJ,55.0,0.752,0.131,0.0782,-8.705,0.0398,0.78
113175,6Utgc4d1wmtkACjStaJUwd,48.0,0.808,0.0,0.36,-3.553,0.162,0.7
113176,3eWxADd1CLwJVhyPzrCpl8,50.0,0.677,0.0,0.165,-5.852,0.0471,0.936
113177,1Gg14U26oq94uWcG7khccX,53.0,0.509,0.0,0.112,-9.441,0.0351,0.427
113178,5VAwD1Azz1sSY2SiVWI6Sc,39.0,0.8,0.0,0.159,-7.497,0.192,0.442
113179,2vMAoAyBQiKGfMwSwd8eE9,44.0,0.651,0.0,0.1,-5.391,0.0414,0.795
113180,0gmGBCJ5XhOmoNR37MmxEE,57.0,0.7,2.93e-05,0.0666,-7.355,0.237,0.766
113181,5qRoxgyvBkvgvOo20wtPhS,45.0,0.873,0.000722,0.0463,-6.238,0.133,0.798
113182,3g2gQMeeQAEPztiQKMlGSl,55.0,0.479,0.0,0.0932,-4.968,0.0659,0.661
113183,5GrXshz0UGM1qP74PKHKOC,53.0,0.728,1.81e-05,0.0233,-6.084,0.0632,0.674
113184,2jbk4xLjB2FVXw8678nh7X,36.0,0.788,0.000837,0.202,-3.282,0.0795,0.331
113185,1uRKeDUiD4fDUEAjXbmYr6,17.0,0.408,0.0,0.0781,-5.97,0.0375,0.558
113186,3Bn0LhS6zBCenar7WO6yTX,49.0,0.713,0.0,0.168,-3.879,0.12,0.775
113187,7GFytG8skEsUMTtNcqCxx7,50.0,0.864,0.0,0.584,-2.988,0.279,0.678
113188,385QArWR7KoT1hFLZoAZCc,37.0,0.768,0.0,0.0976,-7.585,0.148,0.255
113189,5dpS7KpIkLFC0hm8tsqI1V,55.0,0.445,2.52e-05,0.248,-4.452,0.0436,0.682
113190,5IkEvTGQloclVmeJ9vLsJ5,29.0,0.53,0.0106,0.0709,-9.878,0.03,0.489
113191,00St1bd1fxYD9shL3XNgmk,41.0,0.735,0.0,0.221,-9.547,0.196,0.439
113192,1md2Iw5RdKldgfM9c6WvUv,41.0,0.701,0.00043,0.0875,-9.203,0.0552,0.579
113193,72tAU6b10AgYfEFKrykp8J,53.0,0.841,3.18e-06,0.335,-4.772,0.0782,0.966
113194,6xVfTx01TnGrzH1mqXfOmf,55.0,0.744,0.00878,0.0276,-9.464,0.154,0.797
113195,4h1IW7uYgJpBnbPK3sBPkl,34.0,0.797,0.000632,0.343,-11.152,0.285,0.337
113196,5FNDpQSkgFiRdUKGfagIRJ,52.0,0.881,0.000406,0.0637,-4.753,0.0372,0.798
113197,0BzL36GgqMKCyeW6j6JzzD,46.0,0.422,0.0,0.176,-3.627,0.11,0.729
113198,5x5d6UEJIT3N0HAVnXIdkM,47.0,0.659,0.0,0.351,-5.334,0.0433,0.352
113199,1tVwKHwJ5OfNGIyAuM8HLL,69.0,0.779,0.0,0.656,-6.94,0.0317,0.451
113200,41Z1gnggllzvu7qOWTaSTE,51.0,0.743,1.25e-05,0.131,-11.808,0.0878,0.467
113201,2Zv9cKaT82kHOutvQmBUnD,52.0,0.505,3.88e-06,0.0605,-10.782,0.0347,0.526
113202,7GKiBHjFfvPRNqqOuRYqLB,50.0,0.47,0.685,0.0995,-7.888,0.0679,0.0685
113203,5SmLSDbwfQCtAmudxpsfCX,26.0,0.658,0.0,0.0682,-5.178,0.0439,0.676
