,track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence
60928,5joUD0eK47gHPCd0jfIFua,16.0,0.914,0.0,0.0967,-4.364,0.0863,0.767
60929,34xBsa7nGN1PAu1sn9zXOu,16.0,0.623,0.000222,0.105,-6.72,0.0323,0.413
60930,7es4Ylz21gkW6BeHdE77wI,16.0,0.662,5.18e-06,0.0886,-8.202,0.102,0.487
60931,6RU1tWo7S4o1aoHQ7rxCBR,16.0,0.803,0.0,0.124,-4.508,0.033,0.944
60932,3uN3woPfsl5nAMns7ramNl,16.0,0.765,0.0,0.368,-9.86,0.276,0.173
60933,7aJHjGmmOnmetpZkPuJj7Z,16.0,0.435,1.41e-05,0.716,-10.189,0.0356,0.1
60934,7A7Bak9REa9pRZzohssUPi,16.0,0.0846,0.41,0.35,-13.867,0.0345,0.0617
60935,7hbblm3ycB230KIxY6fSwh,16.0,0.124,0.901,0.107,-14.307,0.0362,0.036
60936,0ubiP4XQEDORzNzebTEklk,16.0,0.173,0.875,0.0634,-27.973,0.0439,0.036
60937,1PIX9ddnbV0hmlBtiBINOc,16.0,0.344,0.00013,0.0972,-25.387,0.0532,0.234
60938,5vHMRSNRGRZUmpFoI3FAy5,16.0,0.127,0.535,0.106,-24.984,0.0342,0.0372
60939,4pA0GR1f9KsRNGX18Va5Qe,16.0,0.156,0.847,0.111,-27.999,0.048,0.0383
60940,5KGf2YteIJOZrpV98qQHiV,16.0,0.414,0.891,0.129,-20.765,0.0355,0.427
60941,1vXb6SJKo93XLEYvmy6W7S,16.0,0.302,0.866,0.325,-25.205,0.0377,0.0594
60942,6fueD6FT9Ty0tEQDRh5HAA,16.0,0.134,0.00194,0.0652,-15.944,0.0371,0.0667
60943,7lc5PkGtBhVUzGluLNtP3k,16.0,0.358,0.00958,0.411,-2.395,0.109,0.483
60944,3XqDwNA3Mw0nn6bJhpIIj2,16.0,0.795,0.204,0.374,-4.785,0.265,0.45
60945,3u8dlYQbXs2jCtaAV1ms5X,16.0,0.831,0.0,0.0618,-7.278,0.343,0.861
60946,5pdWYwHkGWGEuPd62zvT5w,16.0,0.75,0.0,0.16,-2.889,0.274,0.957
60947,4YqrvahqjqvI7mn7iouTL8,16.0,0.787,0.0,0.14,-5.86,0.104,0.77
