,track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence
39168,0Y2B0EA7ysU7ohWf1stpDM,28.0,0.435,0.273,0.359,-11.588,0.0358,0.264
39169,3vyMBZGviN08dfQ6X3reQh,28.0,0.494,0.0,0.667,-12.801,0.917,0.169
39170,2yOvvPs4Tn1rcNfsNgpuKL,28.0,0.54,0.278,0.313,-14.069,0.0519,0.449
39171,2iQgRH0HssgEMrX8k0dnsN,28.0,0.429,0.394,0.349,-18.607,0.0377,0.521
39172,6wSBP8eKrsr2Oidr2o7exT,28.0,0.633,0.000866,0.139,-8.851,0.0376,0.738
39173,5owlEvNBCJTFGuyZKBauF8,28.0,0.386,0.0,0.115,-10.229,0.0509,0.574
39174,2WN0MmK8aZBcCdX1FPIdII,28.0,0.637,0.0,0.817,-15.339,0.938,0.644
39175,3f0KdYGcBHbBzpXP0jjK3Z,28.0,0.523,0.621,0.104,-11.741,0.041,0.532
39176,7mSr5J5gNkZtZrv7mKhTvz,28.0,0.197,0.821,0.338,-16.158,0.0411,0.0312
39177,46UVOp5pnAasev0rak9ta7,28.0,0.469,0.00261,0.23,-5.952,0.0539,0.646
39178,2B6ZP9SEO2xKxEYwhWffxw,28.0,0.0765,0.32,0.352,-27.102,0.0355,0.0337
39179,24ElzwieciquuJ34MyLDaR,28.0,0.536,0.0,0.752,-9.047,0.942,0.157
39180,15P1RiKDwFLCHTbtDoqWxJ,28.0,0.628,0.0,0.89,-11.465,0.935,0.122
39181,29FOKjOlq0uvg9bs9dDzHx,28.0,0.425,0.0,0.29,-18.773,0.24,0.394
39182,6WrFxpHC8M3tSJIJkdB2Qp,28.0,0.509,0.14,0.155,-12.674,0.0513,0.0656
39183,6ND043moKMngCsSoERREWk,28.0,0.669,0.0,0.248,-13.57,0.0525,0.777
39184,70u1Q4jxawZcx4trwFairt,28.0,0.202,0.0116,0.112,-6.814,0.034,0.0623
39185,59ki0jwoRmezRzNpd0fQwK,28.0,0.239,0.876,0.124,-24.88,0.0366,0.313
39186,0hkwNfHKMTy1q2upxgHENJ,28.0,0.135,0.904,0.097,-21.803,0.0631,0.0334
39187,6yZJSFssYaZld3zXEfS7hY,28.0,0.574,0.0,0.933,-12.798,0.928,0.587
39188,5RDErKu7CMGEwDMHQF6Zps,28.0,0.416,2.62e-05,0.183,-11.08,0.0274,0.313
39189,4Vi2qAQRVtW2xf6TpkQvfW,28.0,0.328,0.85,0.103,-22.245,0.0344,0.573
39190,7jv1AVobXUhqCjLFKWvzp8,28.0,0.16,0.815,0.124,-10.553,0.0363,0.0665
39191,5ZJOcRafWEIVSXfJnCPBNc,28.0,0.423,0.00254,0.348,-17.674,0.0634,0.441
