,track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence
130560,4lcXNTm9JrQpJYXqsENmFI,60.0,0.487,0.0,0.161,-4.216,0.0309,0.463
130561,78SsuoAmnjBM2munzKagSe,44.0,0.698,1.2e-05,0.26,-10.203,0.043,0.358
130562,2suCvIjriPQrcYHGmWjFh8,47.0,0.752,0.0154,0.229,-8.594,0.0307,0.425
130563,3I7OmVsk4Hm5LBbs2GmhlD,58.0,0.536,0.000788,0.372,-4.993,0.0581,0.472
130564,0exb0K7vsjf5bXWLJJhAuF,62.0,0.648,0.0,0.339,-7.24,0.167,0.807
130565,1i36kkhmhBxf4lYJscg5zK,76.0,0.699,3.2e-06,0.362,-4.272,0.0336,0.314
130566,4u3oXuVeOGoByIMz9pnOKf,59.0,0.374,0.0,0.654,-9.209,0.0899,0.561
130567,1gj9poFl2mLKkguqWo5Y1i,64.0,0.466,0.0,0.145,-4.701,0.0297,0.395
130568,4tjLYTXFqZhkUDga4bQ0yl,58.0,0.725,7.68e-05,0.107,-3.665,0.0851,0.674
130569,5EBvHC0SGFJDenBJafqOX4,51.0,0.745,0.0,0.0653,-5.129,0.0896,0.376
130570,7Kjh6A5voYQ1rFFnYEbYq6,52.0,0.414,0.00055,0.112,-8.193,0.0326,0.0862
130571,5lDXuPlUG86rez5O0E1Tdl,35.0,0.624,0.0,0.238,-6.209,0.106,0.0702
130572,2SIdGJTWirTxRNEyCp9ocI,55.0,0.844,1.32e-06,0.0816,-7.284,0.356,0.511
130573,1mgWnqeUOurHJIyorDtuqF,48.0,0.667,0.258,0.0596,-0.759,0.0939,0.614
130574,6FsQrRpBLgsrFeAeiQqytm,62.0,0.729,0.285,0.195,-9.992,0.0732,0.907
130575,6QOZWUCG5vq4xtU3mW2ZA2,54.0,0.733,0.0,0.32,-6.693,0.0299,0.591
130576,0iTCmKvuU1ReULiQB0rI7n,47.0,0.764,1.37e-06,0.0889,-5.375,0.0711,0.612
130577,237B0GS3Y8VwGGD9bGl1vG,59.0,0.536,0.0,0.158,-6.734,0.459,0.285
130578,66rVt7PbwyKlu6CK6rxyAi,63.0,0.657,0.0,0.177,-4.188,0.0452,0.722
130579,39mPRdfh5ipE7AZrlicnNp,63.0,0.703,0.0,0.223,-5.371,0.0413,0.472
130580,4CANqU20rw8PXzYvocPzp7,48.0,0.502,0.0,0.0647,-5.516,0.167,0.419
130581,0FZmAvivvifvtN3pZScbw1,61.0,0.514,0.0,0.118,-3.58,0.052,0.474
130582,4abVwdCy5QUcyI3KS2lMJK,58.0,0.582,0.0,0.198,-6.547,0.0828,0.695
130583,5eq8CDTzJIOq0aMtwbp5Gn,38.0,0.674,9.42e-06,0.349,-9.07,0.408,0.752
130584,3LHYmz86DxGInsRp3wiiW5,51.0,0.755,0.00199,0.137,-2.835,0.0632,0.76
130585,3grxgV6Ot8KqtysApjYLs1,57.0,0.667,0.0,0.306,-3.773,0.0431,0.513
