,track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence
56576,37WXM4pfUpz5uRzzukjnqS,42.0,0.477,0.0274,0.209,-2.742,0.073,0.512
56577,73cbvc31SiGboCBRCa4lvV,43.0,0.146,0.555,0.113,-27.983,0.042,0.0503
56578,3WBn4AmDXNmvVGylRZnCO5,43.0,0.359,0.000207,0.0983,-15.468,0.0362,0.242
56579,0D7r6CIGNRvs0IvsDOunZr,43.0,0.426,0.346,0.113,-4.893,0.0396,0.559
56580,3qt0xzkw35z9cWHCFYgmIs,43.0,0.435,1.78e-06,0.331,-3.791,0.0841,0.47
56581,1ZwYdF4b1UjgmQVJQ2GYAo,43.0,0.239,0.0,0.158,-3.805,0.107,0.955
56582,2If8YtlJdz0B5ywsgf3n5B,43.0,0.691,0.139,0.0691,-6.216,0.0347,0.965
56583,724fvYMM8tR4Rr2tfksIVM,43.0,0.885,0.857,0.111,-6.838,0.0579,0.14
56584,0sLqiSi6TdS9PNrGbGumw7,43.0,0.741,0.012,0.892,-9.461,0.0461,0.834
56585,0zB6mlxPv3wIJem4yYeP5c,43.0,0.56,1.81e-06,0.0624,-6.733,0.0358,0.367
56586,18k49mXvNPtKlcT6Ky39pe,43.0,0.49,0.000981,0.13,-12.212,0.0293,0.718
56587,2nKEXYFllpUyQUyDw3MVfF,43.0,0.371,0.0178,0.0893,-3.113,0.0337,0.402
56588,2M0zkfTdgaOBbL8fWBt3an,43.0,0.586,0.0667,0.109,-10.627,0.349,0.121
56589,569u7W1KPyEXOV5MvITaN9,43.0,0.429,0.364,0.109,-12.562,0.0341,0.047
56590,50NiARs5JeyU0iAL8fLBWR,43.0,0.54,0.842,0.15,-9.788,0.0309,0.352
56591,4Kz8LO1wB2090X8cCM7fkT,43.0,0.674,0.00273,0.11,-10.782,0.0326,0.273
56592,16YC9Tur3xuNyEZkr0EG3A,43.0,0.853,0.578,0.0938,-16.119,0.0451,0.422
56593,0SrJKLmxC624x3r9j2O374,43.0,0.721,0.918,0.103,-13.564,0.0513,0.962
56594,1GEf45ad9tT9njeDYw9WPx,43.0,0.781,0.0322,0.134,-20.835,0.0591,0.727
56595,7J1GLXjM0LAW3MMG0wEMFi,43.0,0.395,0.25,0.113,-16.367,0.0379,0.467
56596,39NiB3VrlRX1RAvAMwv37y,43.0,0.486,0.275,0.132,-3.842,0.0551,0.844
56597,5moGDgg9undWOE9Uyz0kAO,43.0,0.544,0.0,0.0936,-4.989,0.116,0.59
56598,2KrOvQ4sAGRpl4lC5IlHNI,44.0,0.447,0.967,0.0741,-36.224,0.0533,0.227
56599,3l4zwQMqSOx0a6HbIich8X,44.0,0.385,0.891,0.0612,-14.795,0.0347,0.0337
56600,0EIVfSsMX5NNTLKJPqej7Y,44.0,0.457,0.142,0.0947,-8.182,0.0261,0.265
56601,6fzsRmsi50Wa6snAArkfkf,44.0,0.627,0.878,0.113,-10.848,0.0966,0.498
56602,0SQp5fF3r94TLC93YsxtTb,44.0,0.912,0.000989,0.0746,-9.361,0.167,0.73
