,track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence
69653,2iNU9vrQ7ZisCS4kJN6qmT,28.0,0.359,0.0,0.97,-6.812,0.0402,0.097
69654,1U0CPgUkaKt2RnjOfwW94x,28.0,0.161,0.86,0.113,-15.866,0.0433,0.068
69655,1cl3rurzw8Rj8YN2Lu1xiT,28.0,0.424,0.000137,0.277,-7.879,0.0356,0.159
69656,3V8eyFzcoJDHrXHZ48t4X9,28.0,0.785,1.35e-06,0.0752,-14.039,0.174,0.176
69657,7Dzl6OuOSBnpWLW0G0Elvy,28.0,0.699,0.00343,0.0983,-7.259,0.0415,0.489
69658,03w5w3EqeTNIFMAtlnKb2R,28.0,0.649,0.0,0.84,-11.305,0.933,0.54
69659,2EmihuJbmXOcfN3QafNIkJ,28.0,0.55,0.722,0.139,-26.005,0.0336,0.375
69660,69S4GgVyV3Fs7kIz5gl3rv,28.0,0.625,3.98e-05,0.156,-5.709,0.0438,0.963
69661,5evMC5hTEqM8LR0GTPXqCV,28.0,0.675,0.0,0.168,-6.157,0.14,0.832
69662,0K9XD6kV0t9JTbk5w5TdUX,28.0,0.211,0.936,0.0985,-21.761,0.0367,0.0466
69663,5FsywwmZdRifJcBaaHsM1G,28.0,0.566,2.88e-06,0.074,-10.396,0.0311,0.145
69664,3XnLRYmSMuTAlYBywGTGju,28.0,0.544,0.0,0.784,-9.234,0.94,0.496
69665,2yC5fkbheXzVYEFZIUkGET,28.0,0.521,0.00302,0.137,-8.084,0.0424,0.253
69666,10jlKneHg9F3tdYk1mDEPy,28.0,0.679,0.968,0.119,-17.322,0.0632,0.572
69667,4aWLHJkfiEuSWm2YSWHbQQ,28.0,0.46,0.0341,0.106,-15.814,0.0266,0.242
69668,5ZpSWIkkVOcfNmDFrsXPka,28.0,0.191,0.933,0.365,-20.183,0.0441,0.0539
69669,1sOoAbn1Sw1EAAsu8kF3HW,28.0,0.478,0.947,0.0756,-17.539,0.0433,0.221
69670,4MZrz8znekDgMAQ2qQY7jL,28.0,0.121,0.9,0.11,-22.768,0.0432,0.055
69671,2g3FsbHvSHYSGJjjnCHKvx,28.0,0.577,0.918,0.109,-8.231,0.148,0.916
69672,2PZUuPzZULeVhVbgnyStly,28.0,0.499,1.23e-06,0.0947,-9.134,0.0346,0.389
69673,0mc13CtpulBsR2HC2spdmO,28.0,0.621,0.0,0.0795,-10.909,0.029,0.758
69674,72ldd5rnKdXpWiDI0M8WOo,28.0,0.652,0.0417,0.11,-10.947,0.031,0.385
69675,3PJfLReoJPOCi3stJnFXKj,28.0,0.539,0.768,0.102,-16.299,0.031,0.471
69676,1xq7i7F0t4RwSHfEU3Fjnm,28.0,0.477,0.0,0.12,-7.444,0.0436,0.197
69677,3DvGrsZ5SO9ylp6CMApa3k,28.0,0.683,0.58,0.107,-14.141,0.0731,0.576
69678,38NyuCwTeBFHBpcFVQViGi,28.0,0.282,0.759,0.156,-18.784,0.0392,0.394
69679,37amjDk5wKJ7J07EVzocEP,28.0,0.0629,0.899,0.187,-26.76,0.0423,0.0373
69680,1BpUxP6p0yWzbKygLIZCCi,28.0,0.312,0.642,0.119,-24.434,0.0335,0.134
69681,38zYWwlwIiqA60SZlxZ6pd,28.0,0.322,3.17e-05,0.101,-12.812,0.0407,0.1
69682,4vahRC1aIq7W7ih0w8Goqs,28.0,0.0627,0.863,0.536,-25.0,0.0446,0.0359
69683,0iggh8ydo9C32ipi43QXbZ,28.0,0.248,0.898,0.108,-25.83,0.0507,0.294
69684,7uaoocZ8noEJ0xUK5Gnl64,28.0,0.264,0.946,0.149,-25.6,0.0489,0.0394
69685,1EwvP4mPzurPA5axgvUoM6,28.0,0.294,0.939,0.0616,-29.3,0.047,0.055
69686,0P1lQfGgElilE8QLHR5BBU,28.0,0.339,0.879,0.105,-27.004,0.0595,0.0564
69687,2EGqtTAsDeitdQEXgJ69KY,28.0,0.415,3.61e-05,0.287,-4.914,0.0405,0.448
69688,1oNrfXDCQfbwYxw3ITIOjK,28.0,0.514,0.014,0.166,-4.541,0.0605,0.477
69689,13spdZElHfxk90MFcrQ5Zf,28.0,0.41,0.0296,0.317,-4.969,0.0346,0.379
69690,4Sdb227J2X8Dzu2uUgohkw,28.0,0.505,0.0,0.859,-6.408,0.0264,0.324
69691,36t7HZ3RxKE8EvtDC8YgXz,28.0,0.566,1.61e-05,0.127,-5.134,0.0291,0.577
69692,4zq1vsR7fPqbP4YfDomFSI,28.0,0.538,0.0,0.227,-1.466,0.0438,0.686
69693,1EQHKKW5spwE8cbWyTAwBi,28.0,0.811,0.524,0.101,-5.988,0.0679,0.0614
69694,5LU74JATCz1SvuTCKXkZYT,28.0,0.681,9.59e-06,0.125,-3.789,0.0726,0.446
69695,2Eekfa2MsPKmyp8A5UGhYZ,28.0,0.411,0.805,0.111,-11.477,0.0892,0.269
69696,0QdLJ4eDU4vJ39nfT9sIPJ,28.0,0.671,0.77,0.057,-5.619,0.0687,0.914
69697,0Sjv89HDd87GrxcrhCb93r,28.0,0.832,0.104,0.098,-7.418,0.0475,0.961
69698,1M9VOufdrCQS1SrsfbjznO,29.0,0.588,1.51e-06,0.313,-4.304,0.0451,0.46
69699,3P0lXRRM0qNPjQckobxxVL,29.0,0.585,0.267,0.157,-4.688,0.0419,0.684
69700,3PFZPcuYEirsyPxW1tFY21,29.0,0.772,0.173,0.2,-5.839,0.0714,0.895
69701,3C6cBuoaCs6DuPFPJzh9oG,29.0,0.48,0.0,0.125,-4.369,0.0623,0.23
69702,2uAHPwLuwpV3dSe2vMb5s3,29.0,0.506,0.749,0.137,-4.511,0.177,0.495
69703,3FHq3UMMPt5qd3dynOxXLa,29.0,0.848,0.0824,0.0261,-6.652,0.124,0.779
69704,1zNWJd48ZzVBtBnLorwFS5,29.0,0.0974,0.888,0.112,-16.179,0.0462,0.0238
69705,4GCPraHr5x8QXld5VmbfLm,29.0,0.731,0.812,0.0979,-13.058,0.08,0.575
69706,6tjQynI5wBptqsGf8zK1xA,29.0,0.639,0.00681,0.968,-6.575,0.0631,0.721
69707,2xiDgRoWi5xUqZdMdx7dGy,29.0,0.409,0.0,0.345,-5.391,0.0723,0.556
69708,6LGF5zuR9qsPdm8EP15XOR,29.0,0.899,0.102,0.0461,-7.214,0.312,0.516
69709,0nzF6zVEEVzSvBIIQXMr1t,29.0,0.489,0.272,0.108,-10.34,0.0294,0.699
69710,56519brcLZilMPEMGyHGN7,29.0,0.678,0.848,0.126,-10.42,0.0521,0.495
69711,0SYTYLpBrIAeT7MBYUslZT,29.0,0.627,0.0,0.181,-5.203,0.0249,0.46
69712,2qpqw7z7fJIQIQQlUdmf82,29.0,0.662,5.63e-05,0.149,-5.822,0.0378,0.0912
69713,4B71ZSghPGMQrB0q07zfiN,29.0,0.623,3.74e-05,0.356,-4.571,0.448,0.349
69714,72bxOjLpQyAY10hIt3L8kz,29.0,0.345,1.8e-06,0.968,-6.019,0.173,0.308
69715,5u1mRqeDEiNkLee97q458S,29.0,0.575,0.185,0.156,-4.145,0.0932,0.0379
69716,0dlCOZVKLcwKXuSoZpeaO1,29.0,0.465,3.74e-05,0.0951,-6.767,0.0271,0.103
69717,3QoDoOAy5phjZ5CJwmarNI,29.0,0.407,0.151,0.133,-8.386,0.0331,0.313
69718,7fQuHUNQRLkRevQv6z0Eii,29.0,0.647,9.88e-06,0.292,-6.655,0.025,0.547
69719,1SPyuKI1TAKCpGa4H9hxLl,29.0,0.877,0.0,0.0771,-6.69,0.292,0.868
69720,1nTn4pZhcgfRPobs43xrvL,29.0,0.598,0.0,0.12,-3.021,0.0679,0.551
69721,4bKNZnB3lsxjs6G032AHEM,29.0,0.829,0.00011,0.0505,-4.212,0.116,0.73
69722,1fvUIWSHIZfN0yN0pnZfBT,29.0,0.563,0.0181,0.137,-1.985,0.0598,0.826
69723,4ScO9ggVsaaSmm20wMEROo,29.0,0.78,0.895,0.104,-12.046,0.0511,0.155
69724,6Wz5t0wDuQQ174YsKMnFIv,29.0,0.632,0.0,0.158,-8.978,0.0742,0.306
69725,7HyfqWEfFmaJkakYMMmjJQ,29.0,0.528,0.0,0.159,-3.565,0.114,0.364
69726,4HG8EukIxbCoo2W627jmzb,29.0,0.758,0.0,0.161,-0.137,0.335,0.557
69727,29s6QBRrKNZwkbdkRPWkjK,29.0,0.674,0.0,0.0974,-8.37,0.0514,0.802
69728,4MRM074Znxr4kbbUIu13YT,29.0,0.602,1.33e-06,0.122,-4.742,0.0296,0.221
69729,2y9egVr5ED9XNCV0Etym4F,29.0,0.451,0.578,0.271,-8.036,0.121,0.111
69730,3w0HBuCrUONIbIsTQawsmW,29.0,0.452,0.00309,0.183,-8.514,0.0243,0.136
69731,5mbP34n4pUbcNVbFMYefHM,29.0,0.903,0.79,0.0827,-14.064,0.086,0.192
69732,0n0jPVKkDF9b2PBOIHU0ry,29.0,0.597,0.0,0.0856,-8.885,0.0373,0.282
69733,1qngE6xPCnNOclnZgrgr3C,29.0,0.698,0.679,0.121,-9.571,0.0355,0.645
69734,1MMLI0HkgjnY1PWgI3dDIR,29.0,0.706,0.0,0.111,-7.647,0.0862,0.752
69735,0aUu1CO88d2kiXOGrImtbH,29.0,0.603,6.53e-05,0.121,-6.572,0.0287,0.624
69736,68LFkY4TMwgKqfOtnNEZ1j,29.0,0.861,0.00013,0.0922,-12.759,0.0743,0.898
69737,0mFyIzpoWj8R3bcrnpoB8n,29.0,0.705,0.00099,0.375,-7.028,0.0319,0.964
69738,0KOuydJ7n0sZqh9k18r4io,29.0,0.494,0.266,0.0457,-6.782,0.0358,0.538
69739,0vnafyHaEj5mPtKeaol2RI,29.0,0.586,0.0,0.105,-4.955,0.0729,0.551
69740,1C8GqTmTj7djVfC2WeCMj2,29.0,0.764,0.000832,0.0632,-5.894,0.0622,0.942
69741,61AEWQ1nrVJ9QEdqV592Ry,29.0,0.668,0.00816,0.224,-10.065,0.1,0.553
69742,7usVxA4oJugtjDYEzMjxWe,29.0,0.591,3.74e-06,0.0959,-6.214,0.183,0.711
69743,3yQkheYAcbBWAJekoOi1oC,29.0,0.563,0.0,0.352,-4.996,0.213,0.779
69744,0f4DPojehMVP0MrF6DblO7,29.0,0.42,1.35e-06,0.103,-5.896,0.0899,0.669
69745,4BVCEWACnWM8BPSpwsD6CG,29.0,0.683,0.0,0.0969,-4.454,0.0367,0.229
69746,2jeyWTS1n1J4eyFfau3Avs,29.0,0.685,0.0,0.0832,-4.148,0.222,0.719
69747,21FMXf1lXFEagQpSY67k3m,29.0,0.341,0.0,0.693,-8.442,0.0335,0.144
69748,4GvkVa2mRayZEwCYwXj9nW,29.0,0.77,0.0,0.0433,-5.418,0.0907,0.964
69749,6uSf1b0gU6I4cAiVuaSWaS,29.0,0.818,2.8e-05,0.428,-6.7,0.45,0.448
69750,75Q8So8pFkHSSv6SyTHEzr,29.0,0.855,0.14,0.152,-11.43,0.207,0.631
69751,1bE8eDhVWvnayWLUC5kSBR,29.0,0.449,5.67e-06,0.113,-6.157,0.0351,0.251
69752,2WK0Eq1QiMkBzpVk9hf1ma,29.0,0.235,0.000268,0.068,-8.057,0.0414,0.0743
69753,1RGyaAu7tDpoNeB2QGKR0v,29.0,0.486,3.98e-06,0.0928,-7.085,0.132,0.373
69754,2EXf9tMz0d8jpSFFEo22fv,29.0,0.777,0.00581,0.0856,-9.882,0.0692,0.623
69755,2oogPGq0DcK84xEVM0EAqO,29.0,0.759,0.0,0.109,-6.177,0.0592,0.654
69756,22umOfAq48etBLGbk8Ffpn,29.0,0.661,0.0,0.45,-5.048,0.0795,0.511
69757,3APFMuXJa9WUD3Wi8DhMDa,29.0,0.326,0.759,0.0965,-8.103,0.0481,0.09
69758,0HVsh8q5llHeFCAPxjVoFw,29.0,0.598,0.0,0.341,-6.715,0.0236,0.564
69759,3I7VIcUqj8iTABhCWYj9id,29.0,0.485,0.0,0.0976,-7.118,0.0982,0.348
69760,1vcWlKGF53u90ICycKSBm8,29.0,0.473,0.937,0.0716,-9.913,0.0917,0.187
69761,32x8lPZ4nidLsF0d0qM5KG,29.0,0.695,0.0,0.344,-2.435,0.263,0.546
69762,0LTrtPTOIIrphAl8GJTPgq,29.0,0.406,0.0,0.122,-6.779,0.285,0.339
69763,1kbPUVu865ZKXvf5nMnLnJ,29.0,0.585,0.0,0.08,-11.79,0.0442,0.85
69764,5HkIC30OLwaOYBD5XKtf2y,29.0,0.657,0.0,0.568,-5.753,0.362,0.76
69765,5oBTCsGPvZ3nPPizryikue,29.0,0.452,0.000637,0.0929,-10.83,0.0332,0.372
69766,5jiUriiVfey7fzvCO841eO,29.0,0.57,0.000163,0.317,-5.049,0.0281,0.691
69767,6AH8ocfCiLWFhrVlyil61i,29.0,0.655,0.0016,0.0508,-9.049,0.0414,0.858
69768,4vDivBSeIfKym60ddu80DT,29.0,0.63,0.000551,0.148,-9.776,0.0404,0.541
69769,3ScJqT6cpcaLQjMwu4yogi,29.0,0.512,0.0,0.118,-5.511,0.0289,0.276
69770,6eaKH6kByNOaMWiSUEmKXi,29.0,0.517,0.887,0.209,-13.791,0.034,0.131
69771,5svuVT2dZz1Nw7MBePD6ja,29.0,0.752,0.0,0.0801,-5.655,0.0862,0.885
69772,34vwQitlSQoLvnTZmVumVu,29.0,0.287,0.0263,0.13,-12.362,0.0313,0.159
69773,2x3ya2U51amYPY6hhjhHwu,29.0,0.724,2.12e-06,0.425,-5.557,0.0842,0.339
69774,11M0LjmQOZkIqQ29I4lBDZ,29.0,0.737,0.0,0.11,-8.755,0.237,0.547
69775,22ezG4TLriKvDDoND7022m,29.0,0.785,1.51e-06,0.13,-15.15,0.056,0.897
69776,6J6fOJ5NNyWMCYLR71qCnM,29.0,0.467,0.0,0.101,-5.989,0.0372,0.335
69777,6A2eHaFTvKBFDu0uteb0Kp,29.0,0.349,0.0,0.509,-4.176,0.0638,0.81
69778,7k5av5sKePQfO6IYC1rUCF,29.0,0.567,2.42e-05,0.186,-6.693,0.0258,0.317
69779,0CQWL50GPBdeuNZ0VtGLe8,29.0,0.529,0.0,0.106,-9.568,0.0306,0.0976
69780,4i4zp0U58PhvXm6STYiL5m,29.0,0.289,0.857,0.19,-13.378,0.16,0.15
69781,5dDil5UO6UBiMZyfBW36ds,29.0,0.773,0.000752,0.0957,-8.611,0.0515,0.307
69782,77JKU5Y2oFsWRWewqONPX1,29.0,0.301,3.08e-05,0.0965,-8.226,0.0365,0.0837
69783,16sa7c9Ou2nQDfDxmCh3XG,29.0,0.428,0.0,0.0482,-10.242,0.0413,0.695
69784,2rmmIFrgpMWzKAXWOpAkpa,29.0,0.647,1.72e-06,0.115,-9.677,0.0377,0.335
69785,2yv0prWlbhdQ7J6DT1GfqN,29.0,0.537,0.659,0.0742,-8.273,0.164,0.772
69786,76DHU2uQZUGjNXyQUnX4Ln,29.0,0.44,0.0,0.724,-6.394,0.0393,0.706
69787,6wwoAPM9IgBj3QphVwRwRK,29.0,0.48,0.0122,0.0938,-8.59,0.354,0.0735
69788,6wpa7wxXfnzuzh21DdEGXC,29.0,0.352,0.0,0.105,-6.768,0.0384,0.274
69789,1YH1jFRJoul33eBS2GC95Z,29.0,0.586,0.104,0.0904,-7.883,0.0588,0.341
69790,3LvmyZfhC2Jn11wqbmn5Fj,29.0,0.407,0.0,0.133,-7.032,0.0329,0.272
69791,10aVXQp4e82KM5PBUMCTHN,29.0,0.761,0.00452,0.0877,-14.584,0.0502,0.253
69792,5ryS3hk6ADDMUf6GdxAEfN,29.0,0.441,0.844,0.0509,-21.849,0.0329,0.191
69793,35UWvlbsmgszfUWllYv68B,29.0,0.433,0.0,0.108,-8.336,0.036,0.34
69794,60a85FktnArcSaomLRc2C9,29.0,0.391,1.73e-06,0.115,-9.4,0.0359,0.363
69795,3MaVKErdlCeJXf7g1V2qbK,29.0,0.565,0.665,0.118,-20.55,0.0415,0.618
69796,6QNVjMjTwWrm6Gusm99jGj,29.0,0.538,2.46e-05,0.761,-11.806,0.899,0.0369
69797,3f4IpVpRtA6wzlpyZ5kDSj,29.0,0.768,9.32e-05,0.249,-10.384,0.0984,0.357
69798,5WUPhrLv23lMtTuWtmh2z5,29.0,0.198,0.855,0.0674,-28.631,0.0428,0.0392
69799,2yicMdVzgnKU9FcDNPeETf,29.0,0.168,0.902,0.148,-21.836,0.0365,0.189
69800,6jUj5sqC0BH7xwbezIgvLS,29.0,0.398,0.105,0.115,-19.584,0.0438,0.247
69801,2FbfSaGWh2FFSp4jOueNod,29.0,0.209,0.00261,0.105,-12.049,0.0381,0.0965
69802,5xYVHmVtojdvh3V9kNnybG,29.0,0.36,0.906,0.146,-25.674,0.0597,0.616
69803,4etRc4Nbn7RzPbYeEfkj7d,29.0,0.371,3.08e-05,0.148,-7.102,0.0301,0.516
69804,46oLDxqTyZVNNtjeJqV9bI,29.0,0.338,0.323,0.117,-22.511,0.0514,0.0423
69805,2UGOZJshGTuY2gILdSaCVf,29.0,0.484,0.881,0.112,-22.186,0.0674,0.596
69806,27GIVG5D7pGrLs7eDZiHJ8,29.0,0.208,0.952,0.0801,-29.521,0.0318,0.05
69807,5Sg6F9X6FUWo4DukSvZ9ro,29.0,0.324,0.896,0.0883,-18.341,0.0566,0.071
69808,4eA47JWOmi2aHAOAcDxpLc,29.0,0.343,2.08e-06,0.314,-4.287,0.124,0.577
69809,3hUYgg6p0bK4sQF0eD0WLp,29.0,0.489,0.0,0.335,-5.02,0.0295,0.354
69810,1HXkhm3VgTwqtHUDzKT3GY,29.0,0.676,0.0,0.362,-8.351,0.0655,0.312
69811,4hWg1FRRVNzxitHvP02zAb,29.0,0.709,0.797,0.127,-8.613,0.04,0.272
69812,60Q718m8tSh1FtprYoiFXT,29.0,0.496,0.0852,0.0992,-7.546,0.0328,0.055
69813,0qMbanesLAELxhCG3EZVVe,29.0,0.342,0.0403,0.164,-1.823,0.25,0.103
69814,7IEs6OSuT11C1J6bqb2I8O,29.0,0.889,1.24e-06,0.267,-5.417,0.0965,0.66
69815,2XGLdVl7lGeq8ksM6Al7jT,29.0,0.687,0.544,0.0845,-10.626,0.0316,0.962
69816,2eoojA1nUId8Z8yiQ7Zo6m,29.0,0.677,0.0,0.495,-6.085,0.0768,0.64
69817,13zYB4kngWGKkxEFzrMDDY,29.0,0.373,0.0,0.426,-2.903,0.0653,0.719
69818,10pYSaT5jAtG1U6sC1lC4S,29.0,0.486,0.0,0.0428,-2.714,0.0255,0.274
69819,5jjxfDjxb29eI1UbZTnLCv,29.0,0.435,0.0,0.225,-3.89,0.0412,0.404
69820,6vysuRr9w2PEmRoJFOKmQE,29.0,0.572,0.0199,0.0961,-3.639,0.197,0.214
69821,0eIi4cX6qhWxUmnMH7MfzW,29.0,0.671,0.709,0.112,-2.299,0.129,0.324
69822,1f5l7AmhORHxNLjGti8wwF,29.0,0.607,3.97e-06,0.111,-6.846,0.0244,0.245
69823,4EThBTDTkdhN9Rijqk8J80,29.0,0.712,0.0,0.106,-8.556,0.0362,0.374
69824,1FS7pg5dCoddJlk5iZpjZJ,29.0,0.679,0.0,0.0878,-5.829,0.0645,0.576
69825,3fCyVlTqLgRPiHfZGXL57G,29.0,0.568,0.0,0.367,-3.298,0.0562,0.531
69826,0E0DE2QX5Q3kg39jdkVeDN,29.0,0.532,5.81e-05,0.451,-9.293,0.165,0.156
69827,5yYTzjFtWXaOutVNChfZNm,29.0,0.486,0.0,0.13,-6.336,0.0381,0.535
69828,7CsbLCDQXzELFgHVVQH3ta,29.0,0.77,0.00672,0.0547,-5.73,0.0377,0.76
69829,0o1yHJ8lKG3SjvJjzA33qM,29.0,0.437,0.0315,0.119,-6.202,0.071,0.611
69830,5lVCf8UUwddYBAqCNxcSIK,29.0,0.596,0.763,0.146,-9.915,0.0376,0.592
69831,6iTXlr0SekPbXfaJIiLJ4Y,29.0,0.514,0.00101,0.193,-6.558,0.0252,0.346
69832,6266iNfwVk56ZPYQ6bJvN8,29.0,0.411,0.0,0.267,-5.372,0.045,0.251
69833,7dGJf6kylsVl4T5JocCzV7,29.0,0.703,0.0,0.83,-7.075,0.0432,0.238
69834,0PyWmBr4dpaK6AgB3cKOlC,29.0,0.652,0.0,0.0591,-5.152,0.126,0.76
69835,3u77kV5cLKsUZaIDiNEeM5,29.0,0.483,0.0,0.885,-5.795,0.0307,0.133
69836,33EtkjdM88wGLAmjZvhpCQ,30.0,0.524,0.0,0.357,-4.62,0.0557,0.5
69837,2wKZpvZGtuOuh8NEO940Ho,30.0,0.475,0.0216,0.239,-1.831,0.127,0.106
69838,4BVpazLjBjjLSszUABDORS,30.0,0.62,0.000861,0.322,-8.346,0.0872,0.214
69839,57uLRQNVHTbCsL1CGb3GI6,30.0,0.551,0.0,0.0794,-1.461,0.0376,0.75
69840,21DJnuowF67gBqyu7iAH9H,30.0,0.662,0.134,0.178,-5.11,0.0588,0.12
69841,5w3GMeRI9tUpEv6GyxbFBQ,30.0,0.725,0.326,0.129,-3.685,0.147,0.0707
69842,25GcNk1AqlRmtcdWONCc3z,30.0,0.78,0.00122,0.346,-3.5,0.205,0.348
69843,3GJnj7Mj9Y4IdaO4cXURnQ,30.0,0.507,0.0,0.536,-5.549,0.182,0.598
69844,6h7sx7cT2IGYyWuLSP2ysw,30.0,0.582,0.0,0.0606,-4.946,0.0579,0.877
69845,60ppD7FL3xQdwFpWnKMunJ,30.0,0.546,0.0,0.178,-4.174,0.032,0.596
69846,3Kqal9UQe2cgDKpox4uAiG,30.0,0.616,0.862,0.129,-12.651,0.0453,0.0383
69847,5LsYPUNCHB2ZprVJoMJJEd,30.0,0.677,0.00728,0.062,-5.242,0.0283,0.642
69848,23ZPovMSlcsbHq2aQWQMM2,30.0,0.705,3.66e-05,0.11,-3.552,0.0381,0.901
69849,0D6xHo3X5t9G0rDqXncF4G,30.0,0.577,1.5e-06,0.801,-4.234,0.266,0.47
69850,6rQP2Dmluo21vTpJUiGMX8,30.0,0.629,0.000195,0.182,-6.259,0.0402,0.6
69851,1mhrdUSnNCDmQdg7W2fGJi,30.0,0.382,2.84e-06,0.136,-4.246,0.0455,0.487
69852,7sLobTgLCqIeU5Jd9Eq9Ts,30.0,0.399,0.0,0.274,-6.468,0.245,0.355
69853,05A2aOYSxeR8kMAmGNe3EJ,30.0,0.593,8.29e-05,0.197,-7.222,0.0514,0.354
69854,2QCtvmFPgEFrBjppXaN5Qa,30.0,0.484,0.0,0.106,-5.052,0.0967,0.663
69855,5zfg3qZOcjS4IFhazNk9PW,30.0,0.694,0.024,0.0596,-6.01,0.0725,0.456
69856,2df2tLNTmQABmNm72VLdYo,30.0,0.583,0.0,0.0641,-6.567,0.0376,0.844
69857,0fS17E7RDq75bz0PbIkx0q,30.0,0.539,0.0,0.384,-4.225,0.0498,0.41
69858,1VPwhnRorcRpQGOKqd6e2Y,30.0,0.506,0.0,0.463,-3.938,0.0454,0.594
69859,1HRFBc4K0BUvmZjDdrt9nO,30.0,0.278,0.0,0.0779,-6.042,0.0376,0.517
69860,6MheD6qKezwyZVtuHSeGbJ,30.0,0.629,0.729,0.085,-9.195,0.033,0.189
69861,4lkeB9a3NmLM38zXaQhuHz,30.0,0.552,9.8e-06,0.4,-8.885,0.0357,0.874
69862,7bkwRMMPnPMScvKnr5oUjY,30.0,0.586,7.55e-05,0.0542,-4.038,0.0274,0.392
69863,5TlA2niFexoArp6X5CFUtb,30.0,0.532,5.51e-05,0.181,-5.125,0.0478,0.447
69864,2tvqozr6LOAtyby9oaZXZf,30.0,0.668,0.451,0.666,-6.493,0.361,0.359
69865,36SLh3m9o2B96AswPr9UH0,30.0,0.533,0.0,0.112,-4.513,0.0827,0.687
69866,7zjsfyCJlMqX12rfkICP3f,30.0,0.573,0.0,0.125,-4.507,0.0378,0.534
69867,2LmfGALwa3hSmP9KuAsUvB,30.0,0.833,0.0,0.0894,-11.779,0.169,0.396
69868,5C9h5A5oiik6bhSUozMmWb,30.0,0.457,1.86e-05,0.251,-5.786,0.0316,0.468
69869,3tpKgVIPjya0vWlA7kPnJm,30.0,0.549,6.47e-06,0.209,-3.201,0.0364,0.873
69870,6r0XUW4RaaTrBGvMpSKOI7,30.0,0.696,0.818,0.0883,-10.101,0.0345,0.747
69871,0cAfwdaPuiKyTUp91b9kfn,30.0,0.669,4.91e-05,0.165,-4.543,0.0343,0.693
69872,6nCbs3I4XACU0Rktl5NwC5,30.0,0.674,0.9,0.106,-11.418,0.0806,0.0774
69873,6eJszgeRyg6D1n0kCvVbF0,30.0,0.169,0.868,0.111,-16.428,0.0343,0.036
69874,5udLPy81045BWwR07QD3Fl,30.0,0.484,0.0,0.054,-4.232,0.0453,0.679
69875,7e7SrNkC3IEyqYfFpRb29y,30.0,0.321,0.0,0.11,-5.063,0.0312,0.248
69876,5IynfYn43adwlLqvURkF3C,30.0,0.66,0.0,0.321,-10.039,0.301,0.637
69877,1atCMXKS1AXiJAv7Wo7faC,30.0,0.841,0.0,0.101,-7.077,0.0815,0.799
69878,2zTd7PPyzGDbRUMQWQvnRt,30.0,0.702,0.0,0.21,-3.948,0.0443,0.958
69879,6WZmMNWJJNf7TC4v0Hr5mt,30.0,0.654,0.722,0.0887,-12.659,0.0356,0.239
69880,1YWSu9evuI3YMR8n3tq2fv,30.0,0.731,0.0,0.224,-6.975,0.293,0.931
