,track_id,popularity,danceability,instrumentalness,liveness,loudness,speechiness,valence
108800,4JyGEgUGVkiszOv2caAYlm,40.0,0.276,0.878,0.154,-7.249,0.0303,0.336
108801,0RN9h0ojhQWtAD6O8X7Zzp,49.0,0.593,0.0,0.245,-14.342,0.046,0.258
108802,7fU0YxB4RyawfEDv6vtYG7,49.0,0.709,0.0263,0.16,-8.474,0.0425,0.594
108803,1ZHLEKW4rXRaDJESAX7CR8,18.0,0.597,0.000415,0.645,-8.947,0.0324,0.579
108804,7qEuy4TmKE5qEuaaluzvxg,46.0,0.896,1.39e-05,0.101,-6.377,0.363,0.64
108805,3k8zx0tFrsWAvVHXeCBX2r,43.0,0.888,0.0,0.106,-6.864,0.155,0.72
108806,5gpMP9txiN63xsNlBWNBRX,42.0,0.496,0.764,0.0798,-8.784,0.119,0.521
108807,2ImrmJfhihNvj2QeVZOHJq,38.0,0.72,0.000695,0.195,-6.544,0.297,0.342
108808,5jkLlIfVM0blJ5PXV0ieIa,45.0,0.543,0.19,0.216,-6.712,0.0411,0.534
108809,2U57XZh5CgCjqb9VaU9ynm,40.0,0.728,7.78e-05,0.126,-6.997,0.0282,0.717
108810,0uYEV0YkqPC80LvpRrPqiN,37.0,0.754,0.0,0.077,-6.644,0.166,0.418
108811,1C9Pf4MPHdv0FtEGkHz8F4,40.0,0.542,5.14e-06,0.0979,-5.99,0.0561,0.408
108812,30WzaYR4gc3U7wv1VWFP5y,56.0,0.621,3.76e-06,0.217,-12.832,0.0308,0.968
108813,1Xx7wl3Na741ZuuF0pndp7,46.0,0.795,0.000449,0.151,-8.152,0.0428,0.906
108814,3YsbKbo8m5Uv5zAG2hqOrN,52.0,0.472,0.0,0.136,-6.321,0.028,0.316
108815,5tdl56mOgdZeY6RNF5jLwT,51.0,0.521,0.0,0.124,-6.028,0.293,0.761
108816,7jtmFB5v6jXFsX6zVccf1U,41.0,0.621,2.06e-06,0.231,-5.92,0.137,0.503
108817,7gvmEW0eTLIa6pvOw2bJ2O,40.0,0.654,2.39e-05,0.169,-7.165,0.104,0.374
108818,1hES47PrbU8GPTI5A9lsr0,54.0,0.657,0.0459,0.157,-9.186,0.0359,0.709
108819,7BVTSdbFha3PtindoO7K6X,36.0,0.908,0.0,0.102,-8.353,0.406,0.591
108820,5vad0eq5x3f3rtRlo8GnL4,33.0,0.483,0.0,0.0817,-3.232,0.174,0.546
108821,2LAADRyMblXuDfKZ8dm8LR,41.0,0.631,5.31e-05,0.0931,-12.279,0.447,0.318
108822,3acc39xylOcBe7hIMkdeum,31.0,0.771,4.02e-06,0.306,-5.734,0.0357,0.807
108823,0HUdWSPyrr98kiAdR3Mvyp,62.0,0.516,0.0,0.0993,-8.768,0.0327,0.421
108824,7JiCaZ93B0hdj3XwFqwn4W,50.0,0.538,0.00258,0.0517,-7.69,0.0336,0.917
108825,7ycU5Bxfn2fIZjXJypfdRM,55.0,0.662,5.78e-05,0.0841,-5.817,0.057,0.714
108826,23Sp4OKoHAmPehmCFsmWdX,48.0,0.426,1.87e-06,0.115,-4.425,0.0304,0.488
108827,1wFUg9XcFI52wbaNarjDOo,35.0,0.755,0.0,0.0654,-6.421,0.0405,0.622
108828,6SnEsv8yqOSU8zkpbJpxKg,50.0,0.758,5.34e-06,0.108,-5.286,0.224,0.395
108829,6Mr7IQ4rYYPlx4drRXg2S2,44.0,0.274,1.58e-06,0.883,-6.089,0.0378,0.224
108830,1ogk8gkNwRw9iHONH2CAna,34.0,0.437,0.142,0.0767,-8.003,0.0311,0.118
108831,3Yz8CqWFtiOkm0BNSmzotf,57.0,0.44,2.1e-06,0.205,-6.501,0.0875,0.653
108832,4P3R9J5VGPyAPx9T6ZXAcF,50.0,0.441,1.35e-05,0.186,-13.361,0.0391,0.182
108833,2Vtz57VrnXiqKXOJek8Sjp,35.0,0.592,0.0,0.119,-8.368,0.318,0.163
108834,6C3Gyg7mlvUmwCnYi9K9O5,46.0,0.428,1.31e-05,0.115,-8.976,0.0322,0.372
108835,1s6FE0j95IyNtcsRDS9LTV,41.0,0.836,8.84e-06,0.0886,-6.403,0.117,0.879
108836,0RkVrsIWRCFAwommrPOlAB,42.0,0.245,0.00436,0.32,-8.928,0.0343,0.274
108837,32BTFbqhSvYKftE0e8a8d4,51.0,0.374,3.4e-05,0.0534,-10.654,0.0344,0.552
108838,0AISJtBDtZXgB2fuvcjQEN,47.0,0.528,7.32e-05,0.211,-6.564,0.0287,0.304
108839,214Cj6UAEJvq9rocjbXqK1,55.0,0.517,0.0515,0.0985,-6.636,0.0443,0.196
108840,6d7PQZtTbHbcYqaygOW7vs,45.0,0.578,0.0,0.317,-6.402,0.0282,0.358
108841,4zhSO5tu9NduAaq7KxhHhS,51.0,0.63,0.0,0.209,-14.37,0.0309,0.644
108842,79oSqzVw9WERk50hIpg4ps,33.0,0.654,0.0,0.335,-10.31,0.157,0.411
